ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
FPX,GEV,GE Vernova Inc.,0.1213,2026-02-13,2026-02-15
FPX,MDLN,Medline Inc. (Class A),0.0532,2026-02-13,2026-02-15
FPX,APP,Applovin Corp. (Class A),0.0443,2026-02-13,2026-02-15
FPX,CEG,Constellation Energy Corporation,0.0374,2026-02-13,2026-02-15
FPX,IBM,International Business Machines Corporation,0.0368,2026-02-13,2026-02-15
FPX,PLTR,Palantir Technologies Inc. (Class A),0.0345,2026-02-13,2026-02-15
FPX,SNDK,Sandisk Corporation,0.03,2026-02-13,2026-02-15
FPX,WBD,"Warner Bros. Discovery, Inc.",0.0275,2026-02-13,2026-02-15
FPX,ASTS,"AST SpaceMobile, Inc.",0.0269,2026-02-13,2026-02-15
FPX,STX,Seagate Technology Holdings Plc,0.0256999999999999,2026-02-13,2026-02-15
FPX,DTM,"DT Midstream, Inc.",0.0227,2026-02-13,2026-02-15
FPX,GEHC,GE HealthCare Technologies Inc.,0.0226,2026-02-13,2026-02-15
FPX,IOT,Samsara Inc. (Class A),0.0195,2026-02-13,2026-02-15
FPX,DASH,"DoorDash, Inc. (Class A)",0.0183,2026-02-13,2026-02-15
FPX,AMRZ,Amrize Ltd,0.0177,2026-02-13,2026-02-15
FPX,VTR,"Ventas, Inc.",0.0177,2026-02-13,2026-02-15
FPX,LITE,Lumentum Holdings Inc.,0.0176,2026-02-13,2026-02-15
FPX,COR,Cencora Inc.,0.0167,2026-02-13,2026-02-15
FPX,NRG,"NRG Energy, Inc.",0.0154,2026-02-13,2026-02-15
FPX,THC,Tenet Healthcare Corporation,0.0152,2026-02-13,2026-02-15
FPX,HOOD,"Robinhood Markets, Inc. (Class A)",0.0151,2026-02-13,2026-02-15
FPX,CR,Crane Company,0.0143,2026-02-13,2026-02-15
FPX,SOLS,Solstice Advanced Materials Inc.,0.0131,2026-02-13,2026-02-15
FPX,ETR,Entergy Corporation,0.0124,2026-02-13,2026-02-15
FPX,SOLV,Solventum Corporation,0.0121,2026-02-13,2026-02-15
FPX,RDDT,"Reddit, Inc. (Class A)",0.0116999999999999,2026-02-13,2026-02-15
FPX,TPG,TPG Inc. (Class A),0.0116999999999999,2026-02-13,2026-02-15
FPX,BBIO,"BridgeBio Pharma, Inc.",0.0109,2026-02-13,2026-02-15
FPX,NXT,Nextpower Inc. (Class A),0.0098999999999999,2026-02-13,2026-02-15
FPX,CRBG,"Corebridge Financial, Inc.",0.0098,2026-02-13,2026-02-15
FPX,CRWV,"CoreWeave, Inc. (Class A)",0.0098,2026-02-13,2026-02-15
FPX,RIVN,"Rivian Automotive, Inc. (Class A)",0.0096,2026-02-13,2026-02-15
FPX,AHR,"American Healthcare REIT, Inc.",0.0086,2026-02-13,2026-02-15
FPX,RPRX,Royalty Pharma Plc (Class A),0.0081,2026-02-13,2026-02-15
FPX,ULS,UL Solutions Inc. (Class A),0.0081,2026-02-13,2026-02-15
FPX,SOFI,"SoFi Technologies, Inc.",0.0076,2026-02-13,2026-02-15
FPX,CRDO,Credo Technology Group Holding Ltd,0.0072,2026-02-13,2026-02-15
FPX,Q,"Qnity Electronics, Inc.",0.0068,2026-02-13,2026-02-15
