ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
SPMO,NVDA,NVIDIA Corp,0.0901,2026-05-08,2026-05-11
SPMO,MU,Micron Technology Inc,0.0862,2026-05-08,2026-05-11
SPMO,AVGO,Broadcom Inc,0.0762,2026-05-08,2026-05-11
SPMO,GOOGL,Alphabet Inc,0.053,2026-05-08,2026-05-11
SPMO,GOOG,Alphabet Inc,0.042,2026-05-08,2026-05-11
SPMO,JNJ,Johnson & Johnson,0.0395,2026-05-08,2026-05-11
SPMO,AMD,Advanced Micro Devices Inc,0.0382,2026-05-08,2026-05-11
SPMO,LRCX,Lam Research Corp,0.0342,2026-05-08,2026-05-11
SPMO,INTC,Intel Corp,0.0336,2026-05-08,2026-05-11
SPMO,XOM,Exxon Mobil Corp,0.028900000000000002,2026-05-08,2026-05-11
CSD,SNDK,Sandisk Corp/DE,0.1332,2026-05-08,2026-05-11
CSD,GEV,GE Vernova Inc,0.07400000000000001,2026-05-08,2026-05-11
CSD,Q,Qnity Electronics Inc,0.0695,2026-05-08,2026-05-11
CSD,VLTO,Veralto Corp,0.056799999999999996,2026-05-08,2026-05-11
CSD,GEHC,GE HealthCare Technologies Inc,0.056100000000000004,2026-05-08,2026-05-11
CSD,ECG,Everus Construction Group Inc,0.0509,2026-05-08,2026-05-11
CSD,SOLV,Solventum Corp,0.0449,2026-05-08,2026-05-11
CSD,RAL,Ralliant Corp,0.0425,2026-05-08,2026-05-11
CSD,UHAL/B,U-Haul Holding Co,0.0414,2026-05-08,2026-05-11
CSD,VSNT,Versant Media Group Inc,0.0405,2026-05-08,2026-05-11
XSMO,VIAV,Viavi Solutions Inc,0.0388,2026-05-08,2026-05-11
XSMO,VSAT,Viasat Inc,0.0366,2026-05-08,2026-05-11
XSMO,SANM,Sanmina Corp,0.0285,2026-05-08,2026-05-11
XSMO,ESE,ESCO Technologies Inc,0.025,2026-05-08,2026-05-11
XSMO,FORM,FormFactor Inc,0.0242,2026-05-08,2026-05-11
XSMO,POWL,Powell Industries Inc,0.0229,2026-05-08,2026-05-11
XSMO,KRYS,Krystal Biotech Inc,0.0222,2026-05-08,2026-05-11
XSMO,SNEX,StoneX Group Inc,0.0202,2026-05-08,2026-05-11
XSMO,INDV,Indivior Pharmaceuticals Inc,0.019,2026-05-08,2026-05-11
XSMO,BTSG,BrightSpring Health Services Inc,0.018600000000000002,2026-05-08,2026-05-11
XMMO,FLEX,Flex Ltd,0.0384,2026-05-08,2026-05-11
XMMO,CW,Curtiss-Wright Corp,0.0383,2026-05-08,2026-05-11
XMMO,STRL,Sterling Infrastructure Inc,0.0342,2026-05-08,2026-05-11
XMMO,FTI,TechnipFMC PLC,0.0323,2026-05-08,2026-05-11
XMMO,NVT,nVent Electric PLC,0.026699999999999998,2026-05-08,2026-05-11
XMMO,ATI,ATI Inc,0.026000000000000002,2026-05-08,2026-05-11
XMMO,RGLD,Royal Gold Inc,0.025699999999999997,2026-05-08,2026-05-11
XMMO,WWD,Woodward Inc,0.0255,2026-05-08,2026-05-11
XMMO,FN,Fabrinet,0.0252,2026-05-08,2026-05-11
XMMO,TTMI,TTM Technologies Inc,0.025099999999999997,2026-05-08,2026-05-11
PIE,2345,Accton Technology Corp,0.039900000000000005,2026-05-08,2026-05-11
PIE,6196,Marketech International Corp,0.0311,2026-05-08,2026-05-11
PIE,6257,Sigurd Microelectronics Corp,0.031,2026-05-08,2026-05-11
PIE,5434,Topco Scientific Co Ltd,0.0298,2026-05-08,2026-05-11
PIE,2330,Taiwan Semiconductor Manufacturing Co Ltd,0.0297,2026-05-08,2026-05-11
PIE,2404,United Integrated Services Co Ltd,0.0281,2026-05-08,2026-05-11
PIE,TISCO-R,Tisco Financial Group PCL,0.0229,2026-05-08,2026-05-11
PIE,6691,Yankey Engineering Co Ltd,0.0217,2026-05-08,2026-05-11
PIE,6515,WinWay Technology Co Ltd,0.0199,2026-05-08,2026-05-11
PIE,ASELS,Aselsan Elektronik Sanayi Ve Ticaret AS,0.0199,2026-05-08,2026-05-11
SPHQ,AAPL,Apple Inc,0.0479,2026-05-08,2026-05-11
SPHQ,COST,Costco Wholesale Corp,0.0471,2026-05-08,2026-05-11
SPHQ,LRCX,Lam Research Corp,0.045899999999999996,2026-05-08,2026-05-11
SPHQ,V,Visa Inc,0.044500000000000005,2026-05-08,2026-05-11
SPHQ,GE,General Electric Co,0.04190000000000001,2026-05-08,2026-05-11
SPHQ,MA,Mastercard Inc,0.0418,2026-05-08,2026-05-11
SPHQ,CAT,Caterpillar Inc,0.0375,2026-05-08,2026-05-11
SPHQ,CSCO,Cisco Systems Inc,0.036699999999999997,2026-05-08,2026-05-11
SPHQ,KLAC,KLA Corp,0.034300000000000004,2026-05-08,2026-05-11
SPHQ,PG,Procter & Gamble Co/The,0.0341,2026-05-08,2026-05-11
RPG,SNDK,Sandisk Corp/DE,0.0802,2026-05-08,2026-05-11
RPG,FIX,Comfort Systems USA Inc,0.0371,2026-05-08,2026-05-11
RPG,MU,Micron Technology Inc,0.0305,2026-05-08,2026-05-11
RPG,CIEN,Ciena Corp,0.0292,2026-05-08,2026-05-11
RPG,MPWR,Monolithic Power Systems Inc,0.0268,2026-05-08,2026-05-11
RPG,VRT,Vertiv Holdings Co,0.023700000000000002,2026-05-08,2026-05-11
RPG,AMD,Advanced Micro Devices Inc,0.0233,2026-05-08,2026-05-11
RPG,HWM,Howmet Aerospace Inc,0.0222,2026-05-08,2026-05-11
RPG,KLAC,KLA Corp,0.021400000000000002,2026-05-08,2026-05-11
RPG,BRK/B,Berkshire Hathaway Inc,0.020499999999999997,2026-05-08,2026-05-11
XLG,NVDA,NVIDIA Corp,0.136,2026-05-08,2026-05-11
XLG,AAPL,Apple Inc,0.11199999999999999,2026-05-08,2026-05-11
XLG,MSFT,Microsoft Corp,0.0802,2026-05-08,2026-05-11
XLG,AMZN,Amazon.com Inc,0.0693,2026-05-08,2026-05-11
XLG,GOOGL,Alphabet Inc,0.060700000000000004,2026-05-08,2026-05-11
XLG,AVGO,Broadcom Inc,0.053,2026-05-08,2026-05-11
XLG,GOOG,Alphabet Inc,0.0483,2026-05-08,2026-05-11
XLG,META,Meta Platforms Inc,0.0347,2026-05-08,2026-05-11
XLG,TSLA,Tesla Inc,0.0313,2026-05-08,2026-05-11
XLG,BRK/B,Berkshire Hathaway Inc,0.0227,2026-05-08,2026-05-11
QQQM,NVDA,NVIDIA Corp,0.0864,2026-05-08,2026-05-11
QQQM,AAPL,Apple Inc,0.0711,2026-05-08,2026-05-11
QQQM,MSFT,Microsoft Corp,0.0509,2026-05-08,2026-05-11
QQQM,AMZN,Amazon.com Inc,0.0484,2026-05-08,2026-05-11
QQQM,GOOGL,Alphabet Inc,0.038599999999999995,2026-05-08,2026-05-11
QQQM,MU,Micron Technology Inc,0.0383,2026-05-08,2026-05-11
QQQM,GOOG,Alphabet Inc,0.035699999999999996,2026-05-08,2026-05-11
QQQM,TSLA,Tesla Inc,0.0353,2026-05-08,2026-05-11
QQQM,AMD,Advanced Micro Devices Inc,0.0338,2026-05-08,2026-05-11
QQQM,AVGO,Broadcom Inc,0.0337,2026-05-08,2026-05-11
SPHB,AMD,Advanced Micro Devices Inc,0.0239,2026-05-08,2026-05-11
SPHB,MU,Micron Technology Inc,0.0225,2026-05-08,2026-05-11
SPHB,INTC,Intel Corp,0.0216,2026-05-08,2026-05-11
SPHB,DELL,Dell Technologies Inc,0.021099999999999997,2026-05-08,2026-05-11
SPHB,WDC,Western Digital Corp,0.0175,2026-05-08,2026-05-11
SPHB,STX,Seagate Technology Holdings PLC,0.016399999999999998,2026-05-08,2026-05-11
SPHB,MPWR,Monolithic Power Systems Inc,0.016200000000000003,2026-05-08,2026-05-11
SPHB,ON,ON Semiconductor Corp,0.015700000000000002,2026-05-08,2026-05-11
SPHB,COIN,Coinbase Global Inc,0.0155,2026-05-08,2026-05-11
SPHB,MCHP,Microchip Technology Inc,0.0152,2026-05-08,2026-05-11
