ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
SPMO,NVDA,NVIDIA Corp,0.09720000000000001,2026-02-23,2026-02-26
SPMO,AVGO,Broadcom Inc,0.09230000000000001,2026-02-23,2026-02-26
SPMO,META,Meta Platforms Inc,0.076,2026-02-23,2026-02-26
SPMO,JPM,JPMorgan Chase & Co,0.0512,2026-02-23,2026-02-26
SPMO,WMT,Walmart Inc,0.04019999999999999,2026-02-23,2026-02-26
SPMO,PLTR,Palantir Technologies Inc,0.0334,2026-02-23,2026-02-26
SPMO,NFLX,Netflix Inc,0.031,2026-02-23,2026-02-26
SPMO,V,Visa Inc,0.0305,2026-02-23,2026-02-26
SPMO,GEV,GE Vernova Inc,0.0273,2026-02-23,2026-02-26
SPMO,GE,General Electric Co,0.0264,2026-02-23,2026-02-26
CSD,SNDK,Sandisk Corp/DE,0.083,2026-02-23,2026-02-26
CSD,GEV,GE Vernova Inc,0.0785,2026-02-23,2026-02-26
CSD,GEHC,GE HealthCare Technologies Inc,0.078,2026-02-23,2026-02-26
CSD,Q,Qnity Electronics Inc,0.075,2026-02-23,2026-02-26
CSD,VLTO,Veralto Corp,0.0724,2026-02-23,2026-02-26
CSD,SOLV,Solventum Corp,0.0525,2026-02-23,2026-02-26
CSD,SOLS,Solstice Advanced Materials Inc,0.0466,2026-02-23,2026-02-26
CSD,ESAB,Esab Corp,0.0355,2026-02-23,2026-02-26
CSD,KNF,Knife River Corp,0.0339,2026-02-23,2026-02-26
CSD,AMTM,Amentum Holdings Inc,0.0332,2026-02-23,2026-02-26
XSMO,IDCC,InterDigital Inc,0.0392,2026-02-23,2026-02-26
XSMO,AWI,Armstrong World Industries Inc,0.0274,2026-02-23,2026-02-26
XSMO,EAT,Brinker International Inc,0.0262,2026-02-23,2026-02-26
XSMO,ESE,ESCO Technologies Inc,0.026000000000000002,2026-02-23,2026-02-26
XSMO,SANM,Sanmina Corp,0.025099999999999997,2026-02-23,2026-02-26
XSMO,SNEX,StoneX Group Inc,0.024700000000000003,2026-02-23,2026-02-26
XSMO,CTRE,CareTrust REIT Inc,0.023799999999999998,2026-02-23,2026-02-26
XSMO,ZWS,Zurn Elkay Water Solutions Corp,0.0226,2026-02-23,2026-02-26
XSMO,JBTM,JBT Marel Corp,0.022099999999999998,2026-02-23,2026-02-26
XSMO,GVA,Granite Construction Inc,0.020499999999999997,2026-02-23,2026-02-26
XMMO,LITE,Lumentum Holdings Inc,0.0689,2026-02-23,2026-02-26
XMMO,CW,Curtiss-Wright Corp,0.044500000000000005,2026-02-23,2026-02-26
XMMO,WWD,Woodward Inc,0.0415,2026-02-23,2026-02-26
XMMO,USFD,US Foods Holding Corp,0.0398,2026-02-23,2026-02-26
XMMO,TWLO,Twilio Inc,0.032400000000000005,2026-02-23,2026-02-26
XMMO,TLN,Talen Energy Corp,0.0321,2026-02-23,2026-02-26
XMMO,CASY,Casey's General Stores Inc,0.028900000000000002,2026-02-23,2026-02-26
XMMO,FLEX,Flex Ltd,0.028399999999999998,2026-02-23,2026-02-26
XMMO,CRS,Carpenter Technology Corp,0.0265,2026-02-23,2026-02-26
XMMO,BWXT,BWX Technologies Inc,0.0255,2026-02-23,2026-02-26
PIE,2330,Taiwan Semiconductor Manufacturing Co Ltd,0.028900000000000002,2026-02-23,2026-02-26
PIE,2345,Accton Technology Corp,0.0279,2026-02-23,2026-02-26
PIE,5434,Topco Scientific Co Ltd,0.0235,2026-02-23,2026-02-26
PIE,2404,United Integrated Services Co Ltd,0.022000000000000002,2026-02-23,2026-02-26
PIE,GENTERA*,Gentera SAB de CV,0.0208,2026-02-23,2026-02-26
PIE,6257,Sigurd Microelectronics Corp,0.020499999999999997,2026-02-23,2026-02-26
PIE,TISCO-R,Tisco Financial Group PCL,0.020499999999999997,2026-02-23,2026-02-26
PIE,6919,Caliway Biopharmaceuticals Co Ltd,0.0192,2026-02-23,2026-02-26
PIE,6691,Yankey Engineering Co Ltd,0.018600000000000002,2026-02-23,2026-02-26
PIE,2408,Nanya Technology Corp,0.0183,2026-02-23,2026-02-26
SPHQ,GE,General Electric Co,0.0501,2026-02-23,2026-02-26
SPHQ,COST,Costco Wholesale Corp,0.0479,2026-02-23,2026-02-26
SPHQ,AAPL,Apple Inc,0.045700000000000005,2026-02-23,2026-02-26
SPHQ,V,Visa Inc,0.044199999999999996,2026-02-23,2026-02-26
SPHQ,MA,Mastercard Inc,0.0432,2026-02-23,2026-02-26
SPHQ,PG,Procter & Gamble Co/The,0.0393,2026-02-23,2026-02-26
SPHQ,LRCX,Lam Research Corp,0.0392,2026-02-23,2026-02-26
SPHQ,KO,Coca-Cola Co/The,0.0346,2026-02-23,2026-02-26
SPHQ,CAT,Caterpillar Inc,0.033,2026-02-23,2026-02-26
SPHQ,MRK,Merck & Co Inc,0.0329,2026-02-23,2026-02-26
RPG,SNDK,Sandisk Corp/DE,0.041100000000000005,2026-02-23,2026-02-26
RPG,FIX,Comfort Systems USA Inc,0.035,2026-02-23,2026-02-26
RPG,HWM,Howmet Aerospace Inc,0.0268,2026-02-23,2026-02-26
RPG,BRK/B,Berkshire Hathaway Inc,0.026699999999999998,2026-02-23,2026-02-26
RPG,MPWR,Monolithic Power Systems Inc,0.0255,2026-02-23,2026-02-26
RPG,APH,Amphenol Corp,0.024700000000000003,2026-02-23,2026-02-26
RPG,CIEN,Ciena Corp,0.0229,2026-02-23,2026-02-26
RPG,KLAC,KLA Corp,0.0216,2026-02-23,2026-02-26
RPG,MU,Micron Technology Inc,0.021400000000000002,2026-02-23,2026-02-26
RPG,HCA,HCA Healthcare Inc,0.0212,2026-02-23,2026-02-26
XLG,NVDA,NVIDIA Corp,0.1331,2026-02-23,2026-02-26
XLG,AAPL,Apple Inc,0.1142,2026-02-23,2026-02-26
XLG,MSFT,Microsoft Corp,0.0823,2026-02-23,2026-02-26
XLG,AMZN,Amazon.com Inc,0.0576,2026-02-23,2026-02-26
XLG,GOOGL,Alphabet Inc,0.051399999999999994,2026-02-23,2026-02-26
XLG,AVGO,Broadcom Inc,0.0437,2026-02-23,2026-02-26
XLG,GOOG,Alphabet Inc,0.041100000000000005,2026-02-23,2026-02-26
XLG,META,Meta Platforms Inc,0.039599999999999996,2026-02-23,2026-02-26
XLG,TSLA,Tesla Inc,0.0327,2026-02-23,2026-02-26
XLG,BRK/B,Berkshire Hathaway Inc,0.0258,2026-02-23,2026-02-26
QQQM,NVDA,NVIDIA Corp,0.0913,2026-02-23,2026-02-26
QQQM,AAPL,Apple Inc,0.0784,2026-02-23,2026-02-26
QQQM,MSFT,Microsoft Corp,0.0565,2026-02-23,2026-02-26
QQQM,AMZN,Amazon.com Inc,0.0434,2026-02-23,2026-02-26
QQQM,TSLA,Tesla Inc,0.0398,2026-02-23,2026-02-26
QQQM,META,Meta Platforms Inc,0.0366,2026-02-23,2026-02-26
QQQM,GOOGL,Alphabet Inc,0.0352,2026-02-23,2026-02-26
QQQM,WMT,Walmart Inc,0.0333,2026-02-23,2026-02-26
QQQM,GOOG,Alphabet Inc,0.032799999999999996,2026-02-23,2026-02-26
QQQM,AVGO,Broadcom Inc,0.03,2026-02-23,2026-02-26
