ETF_Ticker,ticker,name,weight,Date_Scraped
CALF,INGR,Ingredion Inc,0.0060999999999999995,2026-02-08
CALF,INVA,Innoviva Inc,0.0021,2026-02-08
CALF,INVX,Innovex International Inc,0.0016,2026-02-08
CALF,IRDM,Iridium Communications Inc,0.0034000000000000002,2026-02-08
CALF,ITRI,Itron Inc,0.0038,2026-02-08
CALF,JAZZ,Jazz Pharmaceuticals PLC,0.0131,2026-02-08
CALF,JBI,Janus International Group Inc,0.0015,2026-02-08
CALF,KFRC,Kforce Inc,0.0006,2026-02-08
CALF,KFY,Korn Ferry,0.0027,2026-02-08
CALF,KSS,Kohl's Corp,0.0051,2026-02-08
CALF,LCII,LCI Industries,0.004,2026-02-08
CALF,LEA,Lear Corp,0.0095,2026-02-08
CALF,LEG,Leggett & Platt Inc,0.0032,2026-02-08
CALF,LNN,Lindsay Corp,0.001,2026-02-08
CALF,LNTH,Lantheus Holdings Inc,0.0040999999999999995,2026-02-08
CALF,LRN,Stride Inc,0.0044,2026-02-08
CALF,LYFT,Lyft Inc,0.0086,2026-02-08
CALF,LZ,Legalzoom.com Inc,0.0013,2026-02-08
CALF,LZB,La-Z-Boy Inc,0.0012,2026-02-08
CALF,M,Macy's Inc,0.0078000000000000005,2026-02-08
CALF,MAX,MediaAlpha Inc,0.0006,2026-02-08
CALF,MBLY,Mobileye Global Inc,0.0034000000000000002,2026-02-08
CALF,MCRI,Monarch Casino & Resort Inc,0.0013,2026-02-08
CALF,MD,Pediatrix Medical Group Inc,0.0026,2026-02-08
CALF,MGPI,MGP Ingredients Inc,0.0006,2026-02-08
CALF,MGY,Magnolia Oil & Gas Corp,0.0040999999999999995,2026-02-08
CALF,MH,McGraw Hill Inc,0.0008,2026-02-08
CALF,MTCH,Match Group Inc,0.0095,2026-02-08
CALF,NEU,NewMarket Corp,0.0054,2026-02-08
CALF,NGVT,Ingevity Corp,0.003,2026-02-08
CALF,NHC,National HealthCare Corp,0.0021,2026-02-08
CALF,NOV,NOV Inc,0.0104,2026-02-08
CALF,NSIT,Insight Enterprises Inc,0.0037,2026-02-08
CALF,NTAP,NetApp Inc,0.0155,2026-02-08
CALF,NTCT,NetScout Systems Inc,0.0027,2026-02-08
CALF,NUTX,Nutex Health Inc,0.0009,2026-02-08
CALF,NXST,Nexstar Media Group Inc,0.011000000000000001,2026-02-08
CALF,OC,Owens Corning,0.013500000000000002,2026-02-08
CALF,OSK,Oshkosh Corp,0.0101,2026-02-08
CALF,OVV,Ovintiv Inc,0.0176,2026-02-08
CALF,PCRX,Pacira BioSciences Inc,0.001,2026-02-08
CALF,PD,PagerDuty Inc,0.0007000000000000001,2026-02-08
CALF,PENG,Penguin Solutions Inc,0.001,2026-02-08
CALF,PGNY,Progyny Inc,0.0016,2026-02-08
CALF,PII,Polaris Inc,0.0069,2026-02-08
CALF,PLTK,Playtika Holding Corp,0.0005,2026-02-08
CALF,PNRG,PrimeEnergy Resources Corp,0.0002,2026-02-08
CALF,PRDO,Perdoceo Education Corp,0.0022,2026-02-08
CALF,PTCT,PTC Therapeutics Inc,0.0046,2026-02-08
CALF,PTON,Peloton Interactive Inc,0.0028000000000000004,2026-02-08
CALF,QNST,QuinStreet Inc,0.0009,2026-02-08
CALF,RAMP,LiveRamp Holdings Inc,0.0012,2026-02-08
CALF,RGR,Sturm Ruger & Co Inc,0.0005,2026-02-08
CALF,RHI,Robert Half Inc,0.0028000000000000004,2026-02-08
CALF,RIGL,Rigel Pharmaceuticals Inc,0.0006,2026-02-08
CALF,RNG,RingCentral Inc,0.0045000000000000005,2026-02-08
CALF,ROCK,Gibraltar Industries Inc,0.0012,2026-02-08
CALF,RPD,Rapid7 Inc,0.0011,2026-02-08
CALF,RUSHA,Rush Enterprises Inc,0.0092,2026-02-08
CALF,SAH,Sonic Automotive Inc,0.0022,2026-02-08
CALF,SAM,Boston Beer Co Inc/The,0.0027,2026-02-08
CALF,SCSC,ScanSource Inc,0.0008,2026-02-08
CALF,SENEA,Seneca Foods Corp,0.0014000000000000002,2026-02-08
CALF,SFD,Smithfield Foods Inc,0.0014000000000000002,2026-02-08
CALF,SIG,Signet Jewelers Ltd,0.0068000000000000005,2026-02-08
CALF,SIRI,Sirius XM Holdings Inc,0.01,2026-02-08
CALF,SMPL,Simply Good Foods Co/The,0.0015,2026-02-08
CALF,SNCY,Sun Country Airlines Holdings Inc,0.0007000000000000001,2026-02-08
CALF,SOLS,Solstice Advanced Materials Inc,0.0073,2026-02-08
CALF,SPB,Spectrum Brands Holdings Inc,0.0021,2026-02-08
CALF,STNG,Scorpio Tankers Inc,0.0045000000000000005,2026-02-08
CALF,STRA,Strategic Education Inc,0.0013,2026-02-08
CALF,SWKS,Skyworks Solutions Inc,0.0104,2026-02-08
CALF,TAP,Molson Coors Beverage Co,0.0123,2026-02-08
CALF,TBPH,Theravance Biopharma Inc,0.0018,2026-02-08
CALF,TCMD,Tactile Systems Technology Inc,0.0004,2026-02-08
CALF,TDC,Teradata Corp,0.0025,2026-02-08
CALF,TDW,Tidewater Inc,0.0036,2026-02-08
CALF,TENB,Tenable Holdings Inc,0.002,2026-02-08
CALF,TGNA,TEGNA Inc,0.0043,2026-02-08
CALF,TMHC,Taylor Morrison Home Corp,0.006500000000000001,2026-02-08
CALF,TNET,TriNet Group Inc,0.0040999999999999995,2026-02-08
CALF,TNK,Teekay Tankers Ltd,0.0013,2026-02-08
CALF,TPC,Tutor Perini Corp,0.009000000000000001,2026-02-08
CALF,TPH,TRI POINTE GROUP INC,0.0029,2026-02-08
CALF,TRIP,TripAdvisor Inc,0.0022,2026-02-08
CALF,UAL,United Airlines Holdings Inc,0.0212,2026-02-08
CALF,UDMY,Udemy Inc,0.0006,2026-02-08
CALF,VC,Visteon Corp,0.0037,2026-02-08
CALF,VNO,Vornado Realty Trust,0.0123,2026-02-08
CALF,VVX,V2X Inc,0.0023,2026-02-08
CALF,WKC,World Kinect Corp,0.003,2026-02-08
CALF,XPRO,Expro Group Holdings NV,0.0016,2026-02-08
CALF,YELP,Yelp Inc,0.0025,2026-02-08
CALF,ZD,Ziff Davis Inc,0.0025,2026-02-08
CALF,ZM,Zoom Communications Inc,0.020099999999999996,2026-02-08
SPMO,AVGO,Broadcom Inc,0.0901,2026-02-08
SPMO,NVDA,NVIDIA Corp,0.08869999999999999,2026-02-08
SPMO,META,Meta Platforms Inc,0.0816,2026-02-08
SPMO,JPM,JPMorgan Chase & Co,0.0547,2026-02-08
SPMO,WMT,Walmart Inc,0.0412,2026-02-08
SPMO,PLTR,Palantir Technologies Inc,0.0345,2026-02-08
SPMO,V,Visa Inc,0.0334,2026-02-08
SPMO,NFLX,Netflix Inc,0.0329,2026-02-08
SPMO,CSCO,Cisco Systems Inc,0.025099999999999997,2026-02-08
SPMO,GE,General Electric Co,0.024,2026-02-08
CSD,SNDK,Sandisk Corp/DE,0.08460000000000001,2026-02-08
CSD,CR,Crane Co,0.0664,2026-02-08
CSD,GEV,GE Vernova Inc,0.060899999999999996,2026-02-08
CSD,SOLS,Solstice Advanced Materials Inc,0.0536,2026-02-08
CSD,CEG,Constellation Energy Corp,0.053399999999999996,2026-02-08
CSD,AMTM,Amentum Holdings Inc,0.049400000000000006,2026-02-08
CSD,GEHC,GE HealthCare Technologies Inc,0.0489,2026-02-08
CSD,Q,Qnity Electronics Inc,0.0483,2026-02-08
CSD,ESAB,Esab Corp,0.0464,2026-02-08
CSD,VLTO,Veralto Corp,0.0441,2026-02-08
XSMO,IDCC,InterDigital Inc,0.038,2026-02-08
XSMO,AWI,Armstrong World Industries Inc,0.0311,2026-02-08
XSMO,EAT,Brinker International Inc,0.0304,2026-02-08
XSMO,ZWS,Zurn Elkay Water Solutions Corp,0.0232,2026-02-08
XSMO,SANM,Sanmina Corp,0.0231,2026-02-08
XSMO,CTRE,CareTrust REIT Inc,0.0231,2026-02-08
XSMO,SNEX,StoneX Group Inc,0.0225,2026-02-08
XSMO,JBTM,JBT Marel Corp,0.022400000000000003,2026-02-08
XSMO,ESE,ESCO Technologies Inc,0.0222,2026-02-08
XSMO,GVA,Granite Construction Inc,0.019299999999999998,2026-02-08
XMMO,LITE,Lumentum Holdings Inc,0.050499999999999996,2026-02-08
XMMO,CIEN,Ciena Corp,0.045700000000000005,2026-02-08
XMMO,WWD,Woodward Inc,0.039599999999999996,2026-02-08
XMMO,CW,Curtiss-Wright Corp,0.0387,2026-02-08
XMMO,USFD,US Foods Holding Corp,0.0362,2026-02-08
XMMO,TWLO,Twilio Inc,0.0311,2026-02-08
XMMO,RBA,RB Global Inc,0.027999999999999997,2026-02-08
XMMO,TLN,Talen Energy Corp,0.0277,2026-02-08
XMMO,CASY,Casey's General Stores Inc,0.0277,2026-02-08
XMMO,FLEX,Flex Ltd,0.0264,2026-02-08
PIE,2330,Taiwan Semiconductor Manufacturing Co Ltd,0.0301,2026-02-08
PIE,5434,Topco Scientific Co Ltd,0.0258,2026-02-08
PIE,2345,Accton Technology Corp,0.0256,2026-02-08
PIE,2404,United Integrated Services Co Ltd,0.0242,2026-02-08
PIE,GENTERA*,Gentera SAB de CV,0.0231,2026-02-08
PIE,TISCO-R,Tisco Financial Group PCL,0.022799999999999997,2026-02-08
PIE,6919,Caliway Biopharmaceuticals Co Ltd,0.0226,2026-02-08
PIE,6257,Sigurd Microelectronics Corp,0.0223,2026-02-08
PIE,6691,Yankey Engineering Co Ltd,0.0203,2026-02-08
PIE,2408,Nanya Technology Corp,0.0191,2026-02-08
SPHQ,MA,Mastercard Inc,0.049400000000000006,2026-02-08
SPHQ,COST,Costco Wholesale Corp,0.0489,2026-02-08
SPHQ,V,Visa Inc,0.0487,2026-02-08
SPHQ,AAPL,Apple Inc,0.04769999999999999,2026-02-08
SPHQ,GE,General Electric Co,0.0458,2026-02-08
SPHQ,PG,Procter & Gamble Co/The,0.0391,2026-02-08
SPHQ,LRCX,Lam Research Corp,0.0352,2026-02-08
SPHQ,KO,Coca-Cola Co/The,0.0346,2026-02-08
SPHQ,CSCO,Cisco Systems Inc,0.0332,2026-02-08
SPHQ,MRK,Merck & Co Inc,0.0327,2026-02-08
RPG,SNDK,Sandisk Corp/DE,0.039900000000000005,2026-02-08
RPG,FIX,Comfort Systems USA Inc,0.029500000000000002,2026-02-08
RPG,BRK/B,Berkshire Hathaway Inc,0.0294,2026-02-08
RPG,MPWR,Monolithic Power Systems Inc,0.0262,2026-02-08
RPG,HWM,Howmet Aerospace Inc,0.0232,2026-02-08
RPG,APH,Amphenol Corp,0.022400000000000003,2026-02-08
RPG,HCA,HCA Healthcare Inc,0.0223,2026-02-08
RPG,TKO,TKO Group Holdings Inc,0.0223,2026-02-08
RPG,IBKR,Interactive Brokers Group Inc,0.0215,2026-02-08
RPG,CCL,Carnival Corp,0.021400000000000002,2026-02-08
XLG,NVDA,NVIDIA Corp,0.11900000000000001,2026-02-08
XLG,AAPL,Apple Inc,0.1162,2026-02-08
XLG,MSFT,Microsoft Corp,0.0834,2026-02-08
XLG,AMZN,Amazon.com Inc,0.0617,2026-02-08
XLG,GOOGL,Alphabet Inc,0.054900000000000004,2026-02-08
XLG,GOOG,Alphabet Inc,0.043899999999999995,2026-02-08
XLG,AVGO,Broadcom Inc,0.0418,2026-02-08
XLG,META,Meta Platforms Inc,0.0416,2026-02-08
XLG,TSLA,Tesla Inc,0.0318,2026-02-08
XLG,BRK/B,Berkshire Hathaway Inc,0.0263,2026-02-08
QQQM,NVDA,NVIDIA Corp,0.0832,2026-02-08
QQQM,AAPL,Apple Inc,0.0812,2026-02-08
QQQM,MSFT,Microsoft Corp,0.0583,2026-02-08
QQQM,AMZN,Amazon.com Inc,0.047400000000000005,2026-02-08
QQQM,META,Meta Platforms Inc,0.0392,2026-02-08
QQQM,GOOGL,Alphabet Inc,0.0384,2026-02-08
QQQM,GOOG,Alphabet Inc,0.035699999999999996,2026-02-08
QQQM,TSLA,Tesla Inc,0.035,2026-02-08
QQQM,WMT,Walmart Inc,0.0341,2026-02-08
QQQM,AVGO,Broadcom Inc,0.0292,2026-02-08
SPHB,MU,Micron Technology Inc,0.0204,2026-02-08
SPHB,MCHP,Microchip Technology Inc,0.0182,2026-02-08
SPHB,MPWR,Monolithic Power Systems Inc,0.0168,2026-02-08
SPHB,TER,Teradyne Inc,0.0165,2026-02-08
SPHB,WDC,Western Digital Corp,0.015700000000000002,2026-02-08
SPHB,ON,ON Semiconductor Corp,0.015300000000000001,2026-02-08
SPHB,LRCX,Lam Research Corp,0.0149,2026-02-08
SPHB,ALB,Albemarle Corp,0.0138,2026-02-08
SPHB,GEV,GE Vernova Inc,0.013600000000000001,2026-02-08
SPHB,TSLA,Tesla Inc,0.013500000000000002,2026-02-08
