ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
XMMO,CW,Curtiss-Wright Corp,0.0378,2026-05-19,2026-05-19
XMMO,FLEX,Flex Ltd,0.0377,2026-05-19,2026-05-19
XMMO,STRL,Sterling Infrastructure Inc,0.0347,2026-05-19,2026-05-19
XMMO,FTI,TechnipFMC PLC,0.0332,2026-05-19,2026-05-19
XMMO,FN,Fabrinet,0.0296,2026-05-19,2026-05-19
XMMO,TTMI,TTM Technologies Inc,0.027000000000000003,2026-05-19,2026-05-19
XMMO,NVT,nVent Electric PLC,0.0268,2026-05-19,2026-05-19
XMMO,NXT,Nextpower Inc,0.0262,2026-05-19,2026-05-19
XMMO,ATI,ATI Inc,0.0255,2026-05-19,2026-05-19
XMMO,RGLD,Royal Gold Inc,0.024900000000000002,2026-05-19,2026-05-19
XMMO,WWD,Woodward Inc,0.024300000000000002,2026-05-19,2026-05-19
XMMO,MTZ,MasTec Inc,0.0233,2026-05-19,2026-05-19
XMMO,MLI,Mueller Industries Inc,0.0209,2026-05-19,2026-05-19
XMMO,BWXT,BWX Technologies Inc,0.020499999999999997,2026-05-19,2026-05-19
XMMO,MKSI,MKS Inc,0.02,2026-05-19,2026-05-19
XMMO,MTSI,MACOM Technology Solutions Holdings Inc,0.0194,2026-05-19,2026-05-19
XMMO,ROIV,Roivant Sciences Ltd,0.019299999999999998,2026-05-19,2026-05-19
XMMO,APG,API Group Corp,0.018799999999999997,2026-05-19,2026-05-19
XMMO,HL,Hecla Mining Co,0.018500000000000003,2026-05-19,2026-05-19
XMMO,ARWR,Arrowhead Pharmaceuticals Inc,0.0168,2026-05-19,2026-05-19
XMMO,DY,Dycom Industries Inc,0.0165,2026-05-19,2026-05-19
XMMO,RBC,RBC Bearings Inc,0.0165,2026-05-19,2026-05-19
XMMO,CRS,Carpenter Technology Corp,0.0163,2026-05-19,2026-05-19
XMMO,WPC,WP Carey Inc,0.015600000000000001,2026-05-19,2026-05-19
XMMO,AEIS,Advanced Energy Industries Inc,0.0151,2026-05-19,2026-05-19
XMMO,KTOS,Kratos Defense & Security Solutions Inc,0.015,2026-05-19,2026-05-19
XMMO,WCC,WESCO International Inc,0.0147,2026-05-19,2026-05-19
XMMO,RBA,RB Global Inc,0.0144,2026-05-19,2026-05-19
