ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
RPG,SNDK,Sandisk Corp/DE,0.0729,2026-05-19,2026-05-19
RPG,FIX,Comfort Systems USA Inc,0.0383,2026-05-19,2026-05-19
RPG,MU,Micron Technology Inc,0.029900000000000003,2026-05-19,2026-05-19
RPG,CIEN,Ciena Corp,0.0298,2026-05-19,2026-05-19
RPG,MPWR,Monolithic Power Systems Inc,0.0262,2026-05-19,2026-05-19
RPG,VRT,Vertiv Holdings Co,0.0262,2026-05-19,2026-05-19
RPG,AMD,Advanced Micro Devices Inc,0.0219,2026-05-19,2026-05-19
RPG,SATS,EchoStar Corp,0.0216,2026-05-19,2026-05-19
RPG,HWM,Howmet Aerospace Inc,0.0216,2026-05-19,2026-05-19
RPG,BRK/B,Berkshire Hathaway Inc,0.021,2026-05-19,2026-05-19
RPG,PWR,Quanta Services Inc,0.0209,2026-05-19,2026-05-19
RPG,KLAC,KLA Corp,0.0208,2026-05-19,2026-05-19
RPG,IBKR,Interactive Brokers Group Inc,0.020099999999999996,2026-05-19,2026-05-19
RPG,CRWD,Crowdstrike Holdings Inc,0.0194,2026-05-19,2026-05-19
RPG,EME,EMCOR Group Inc,0.018000000000000002,2026-05-19,2026-05-19
RPG,NVDA,NVIDIA Corp,0.0178,2026-05-19,2026-05-19
RPG,LRCX,Lam Research Corp,0.0178,2026-05-19,2026-05-19
RPG,GEV,GE Vernova Inc,0.0176,2026-05-19,2026-05-19
RPG,COHR,Coherent Corp,0.0173,2026-05-19,2026-05-19
RPG,AVGO,Broadcom Inc,0.0171,2026-05-19,2026-05-19
RPG,APH,Amphenol Corp,0.016399999999999998,2026-05-19,2026-05-19
RPG,LITE,Lumentum Holdings Inc,0.016,2026-05-19,2026-05-19
RPG,LLY,Eli Lilly & Co,0.015600000000000001,2026-05-19,2026-05-19
RPG,ANET,Arista Networks Inc,0.015300000000000001,2026-05-19,2026-05-19
RPG,TKO,TKO Group Holdings Inc,0.0152,2026-05-19,2026-05-19
RPG,FSLR,First Solar Inc,0.0148,2026-05-19,2026-05-19
RPG,NEM,Newmont Corp,0.0143,2026-05-19,2026-05-19
RPG,INCY,Incyte Corp,0.0143,2026-05-19,2026-05-19
RPG,APP,AppLovin Corp,0.0139,2026-05-19,2026-05-19
RPG,PLTR,Palantir Technologies Inc,0.0139,2026-05-19,2026-05-19
RPG,DDOG,Datadog Inc,0.0138,2026-05-19,2026-05-19
RPG,HCA,HCA Healthcare Inc,0.0137,2026-05-19,2026-05-19
RPG,TPR,Tapestry Inc,0.013300000000000001,2026-05-19,2026-05-19
RPG,AMAT,Applied Materials Inc,0.0132,2026-05-19,2026-05-19
RPG,CAT,Caterpillar Inc,0.0131,2026-05-19,2026-05-19
RPG,WYNN,Wynn Resorts Ltd,0.013000000000000001,2026-05-19,2026-05-19
RPG,CCL,Carnival Corp Ltd,0.0125,2026-05-19,2026-05-19
RPG,RL,Ralph Lauren Corp,0.012199999999999999,2026-05-19,2026-05-19
RPG,RCL,Royal Caribbean Cruises Ltd,0.012,2026-05-19,2026-05-19
RPG,RTX,RTX Corp,0.0118,2026-05-19,2026-05-19
RPG,LVS,Las Vegas Sands Corp,0.011699999999999999,2026-05-19,2026-05-19
RPG,HLT,Hilton Worldwide Holdings Inc,0.011699999999999999,2026-05-19,2026-05-19
RPG,MNST,Monster Beverage Corp,0.0113,2026-05-19,2026-05-19
RPG,HOOD,Robinhood Markets Inc,0.011200000000000002,2026-05-19,2026-05-19
RPG,MAR,Marriott International Inc/MD,0.011000000000000001,2026-05-19,2026-05-19
RPG,UBER,Uber Technologies Inc,0.0109,2026-05-19,2026-05-19
RPG,META,Meta Platforms Inc,0.0108,2026-05-19,2026-05-19
RPG,GOOGL,Alphabet Inc,0.0105,2026-05-19,2026-05-19
RPG,EXPE,Expedia Group Inc,0.0103,2026-05-19,2026-05-19
RPG,WELL,Welltower Inc,0.0103,2026-05-19,2026-05-19
RPG,VRSN,VeriSign Inc,0.01,2026-05-19,2026-05-19
RPG,VST,Vistra Corp,0.0096,2026-05-19,2026-05-19
RPG,IDXX,IDEXX Laboratories Inc,0.009300000000000001,2026-05-19,2026-05-19
RPG,ULTA,Ulta Beauty Inc,0.0086,2026-05-19,2026-05-19
RPG,GOOG,Alphabet Inc,0.0083,2026-05-19,2026-05-19
RPG,DASH,DoorDash Inc,0.008100000000000001,2026-05-19,2026-05-19
RPG,TDG,TransDigm Group Inc,0.0078000000000000005,2026-05-19,2026-05-19
RPG,NFLX,Netflix Inc,0.0077,2026-05-19,2026-05-19
RPG,ORLY,O'Reilly Automotive Inc,0.0075,2026-05-19,2026-05-19
RPG,CASY,Casey's General Stores Inc,0.0068000000000000005,2026-05-19,2026-05-19
RPG,ROL,Rollins Inc,0.0067,2026-05-19,2026-05-19
RPG,PODD,Insulet Corp,0.006500000000000001,2026-05-19,2026-05-19
RPG,MSFT,Microsoft Corp,0.006500000000000001,2026-05-19,2026-05-19
RPG,BKNG,Booking Holdings Inc,0.0060999999999999995,2026-05-19,2026-05-19
RPG,ISRG,Intuitive Surgical Inc,0.005699999999999999,2026-05-19,2026-05-19
RPG,AGPXX,Invesco Government & Agency Portfolio,0.0002,2026-05-19,2026-05-19
RPG,USD,CASH & EQUIVALENTS,0.0,2026-05-19,2026-05-19
