ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
SPHQ,AAPL,Apple Inc,0.0489,2026-05-19,2026-05-19
SPHQ,COST,Costco Wholesale Corp,0.0489,2026-05-19,2026-05-19
SPHQ,V,Visa Inc,0.0455,2026-05-19,2026-05-19
SPHQ,CSCO,Cisco Systems Inc,0.0449,2026-05-19,2026-05-19
SPHQ,LRCX,Lam Research Corp,0.0444,2026-05-19,2026-05-19
SPHQ,MA,Mastercard Inc,0.0417,2026-05-19,2026-05-19
SPHQ,GE,General Electric Co,0.0397,2026-05-19,2026-05-19
SPHQ,CAT,Caterpillar Inc,0.0371,2026-05-19,2026-05-19
SPHQ,KO,Coca-Cola Co/The,0.0336,2026-05-19,2026-05-19
SPHQ,KLAC,KLA Corp,0.0331,2026-05-19,2026-05-19
SPHQ,PG,Procter & Gamble Co/The,0.0327,2026-05-19,2026-05-19
SPHQ,AMAT,Applied Materials Inc,0.0304,2026-05-19,2026-05-19
SPHQ,GEV,GE Vernova Inc,0.03,2026-05-19,2026-05-19
SPHQ,MRK,Merck & Co Inc,0.0287,2026-05-19,2026-05-19
SPHQ,WDC,Western Digital Corp,0.023399999999999997,2026-05-19,2026-05-19
SPHQ,QCOM,QUALCOMM Inc,0.022400000000000003,2026-05-19,2026-05-19
SPHQ,GILD,Gilead Sciences Inc,0.022099999999999998,2026-05-19,2026-05-19
SPHQ,APP,AppLovin Corp,0.0172,2026-05-19,2026-05-19
SPHQ,TJX,TJX Cos Inc/The,0.0166,2026-05-19,2026-05-19
SPHQ,ETN,Eaton Corp PLC,0.015,2026-05-19,2026-05-19
SPHQ,ADBE,Adobe Inc,0.0143,2026-05-19,2026-05-19
SPHQ,PGR,Progressive Corp/The,0.0137,2026-05-19,2026-05-19
SPHQ,FTNT,Fortinet Inc,0.012199999999999999,2026-05-19,2026-05-19
SPHQ,TT,Trane Technologies PLC,0.012,2026-05-19,2026-05-19
SPHQ,NEM,Newmont Corp,0.011699999999999999,2026-05-19,2026-05-19
SPHQ,MMM,3M Co,0.0115,2026-05-19,2026-05-19
SPHQ,JCI,Johnson Controls International plc,0.0101,2026-05-19,2026-05-19
