ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
XSMO,VIAV,Viavi Solutions Inc,0.0401,2026-05-19,2026-05-19
XSMO,VSAT,Viasat Inc,0.0374,2026-05-19,2026-05-19
XSMO,SANM,Sanmina Corp,0.0278,2026-05-19,2026-05-19
XSMO,ESE,ESCO Technologies Inc,0.0246,2026-05-19,2026-05-19
XSMO,KRYS,Krystal Biotech Inc,0.0229,2026-05-19,2026-05-19
XSMO,POWL,Powell Industries Inc,0.0223,2026-05-19,2026-05-19
XSMO,FORM,FormFactor Inc,0.0213,2026-05-19,2026-05-19
XSMO,BTSG,BrightSpring Health Services Inc,0.0202,2026-05-19,2026-05-19
XSMO,MYRG,MYR Group Inc,0.020099999999999996,2026-05-19,2026-05-19
XSMO,LUMN,Lumen Technologies Inc,0.019799999999999998,2026-05-19,2026-05-19
XSMO,PRIM,Primoris Services Corp,0.019799999999999998,2026-05-19,2026-05-19
XSMO,SNEX,StoneX Group Inc,0.018799999999999997,2026-05-19,2026-05-19
XSMO,MRCY,Mercury Systems Inc,0.018600000000000002,2026-05-19,2026-05-19
XSMO,INDV,Indivior Pharmaceuticals Inc,0.0182,2026-05-19,2026-05-19
XSMO,PTGX,Protagonist Therapeutics Inc,0.0173,2026-05-19,2026-05-19
XSMO,GVA,Granite Construction Inc,0.016,2026-05-19,2026-05-19
XSMO,PLXS,Plexus Corp,0.0144,2026-05-19,2026-05-19
XSMO,MSGS,Madison Square Garden Sports Corp,0.013999999999999999,2026-05-19,2026-05-19
XSMO,PTCT,PTC Therapeutics Inc,0.013600000000000001,2026-05-19,2026-05-19
XSMO,PSMT,PriceSmart Inc,0.0134,2026-05-19,2026-05-19
XSMO,ACMR,ACM Research Inc,0.0131,2026-05-19,2026-05-19
XSMO,LGND,Ligand Pharmaceuticals Inc,0.0126,2026-05-19,2026-05-19
XSMO,AWI,Armstrong World Industries Inc,0.0125,2026-05-19,2026-05-19
XSMO,DAN,Dana Inc,0.0116,2026-05-19,2026-05-19
XSMO,NPO,Enpro Inc,0.0113,2026-05-19,2026-05-19
XSMO,AX,Axos Financial Inc,0.0111,2026-05-19,2026-05-19
XSMO,AZZ,AZZ Inc,0.010700000000000001,2026-05-19,2026-05-19
XSMO,HCC,Warrior Met Coal Inc,0.010700000000000001,2026-05-19,2026-05-19
XSMO,MCY,Mercury General Corp,0.0104,2026-05-19,2026-05-19
XSMO,CENX,Century Aluminum Co,0.0104,2026-05-19,2026-05-19
XSMO,AIR,AAR Corp,0.0104,2026-05-19,2026-05-19
XSMO,YOU,Clear Secure Inc,0.0103,2026-05-19,2026-05-19
XSMO,PARR,Par Pacific Holdings Inc,0.0102,2026-05-19,2026-05-19
XSMO,HASI,HA Sustainable Infrastructure Capital Inc,0.0098,2026-05-19,2026-05-19
XSMO,OUT,Outfront Media Inc,0.0097,2026-05-19,2026-05-19
XSMO,ABCB,Ameris Bancorp,0.0097,2026-05-19,2026-05-19
XSMO,IBP,Installed Building Products Inc,0.0097,2026-05-19,2026-05-19
XSMO,MIR,Mirion Technologies Inc,0.0095,2026-05-19,2026-05-19
XSMO,INSW,International Seaways Inc,0.0095,2026-05-19,2026-05-19
XSMO,SXT,Sensient Technologies Corp,0.009300000000000001,2026-05-19,2026-05-19
XSMO,OPLN,OPENLANE Inc,0.0091,2026-05-19,2026-05-19
XSMO,ENVA,Enova International Inc,0.0089,2026-05-19,2026-05-19
XSMO,MRP,Millrose Properties Inc,0.0088,2026-05-19,2026-05-19
XSMO,CWEN,Clearway Energy Inc,0.0087,2026-05-19,2026-05-19
XSMO,SEDG,SolarEdge Technologies Inc,0.0087,2026-05-19,2026-05-19
XSMO,AMTM,Amentum Holdings Inc,0.0086,2026-05-19,2026-05-19
XSMO,KALU,Kaiser Aluminum Corp,0.0084,2026-05-19,2026-05-19
XSMO,MTRN,Materion Corp,0.008199999999999999,2026-05-19,2026-05-19
XSMO,MDU,MDU Resources Group Inc,0.008,2026-05-19,2026-05-19
XSMO,BTU,Peabody Energy Corp,0.0078000000000000005,2026-05-19,2026-05-19
XSMO,REZI,Resideo Technologies Inc,0.0077,2026-05-19,2026-05-19
XSMO,EZPW,EZCORP Inc,0.0074,2026-05-19,2026-05-19
XSMO,WT,WisdomTree Inc,0.0072,2026-05-19,2026-05-19
XSMO,AAMI,Acadian Asset Management Inc,0.0072,2026-05-19,2026-05-19
XSMO,TDS,Telephone and Data Systems Inc,0.0070999999999999995,2026-05-19,2026-05-19
XSMO,HE,Hawaiian Electric Industries Inc,0.0069,2026-05-19,2026-05-19
XSMO,AVA,Avista Corp,0.0069,2026-05-19,2026-05-19
XSMO,SIG,Signet Jewelers Ltd,0.0068000000000000005,2026-05-19,2026-05-19
XSMO,PHIN,Phinia Inc,0.0067,2026-05-19,2026-05-19
XSMO,AMRX,Amneal Pharmaceuticals Inc,0.006500000000000001,2026-05-19,2026-05-19
XSMO,RUN,Sunrun Inc,0.006500000000000001,2026-05-19,2026-05-19
XSMO,NHC,National HealthCare Corp,0.0064,2026-05-19,2026-05-19
XSMO,TMDX,TransMedics Group Inc,0.0063,2026-05-19,2026-05-19
XSMO,LXP,LXP Industrial Trust,0.0063,2026-05-19,2026-05-19
XSMO,LCII,LCI Industries,0.0063,2026-05-19,2026-05-19
XSMO,GOLF,Acushnet Holdings Corp,0.0063,2026-05-19,2026-05-19
XSMO,KMT,Kennametal Inc,0.0060999999999999995,2026-05-19,2026-05-19
