ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
JHEM,ETERNAL,ETERNAL LTD INDIA,0.0008,2026-06-29,2026-06-30
JHEM,688036,SHENZHEN TRANSSION HONG KONG,0.0001,2026-06-29,2026-06-30
JHEM,1698,TENCENT MUSIC ENT CLASS HONG KONG,0.0006,2026-06-29,2026-06-30
JHEM,300,MIDEA GROUP CO LTD H HONG KONG,0.0004,2026-06-29,2026-06-30
JHEM,WPRO,WIPRO LTD INDIA,0.0005,2026-06-29,2026-06-30
JHEM,GAIL,GAIL INDIA LTD INDIA,0.0008,2026-06-29,2026-06-30
JHEM,MIL,BANK MILLENNIUM SA POLAND,0.0002,2026-06-29,2026-06-30
JHEM,PKN,ORLEN SA POLAND,0.0021,2026-06-29,2026-06-30
JHEM,316,ORIENT OVERSEAS INTL LTD HONG KONG,0.0004,2026-06-29,2026-06-30
JHEM,MTN,MTN GROUP LTD SOUTH AFRICA,0.0048,2026-06-29,2026-06-30
JHEM,002812,YUNNAN ENERGY NEW HONG KONG,0.0001,2026-06-29,2026-06-30
JHEM,CCRI,CONTAINER CORP OF INDIA INDIA,0.0002,2026-06-29,2026-06-30
JHEM,1801,INNOVENT BIOLOGICS INC HONG KONG,0.0008,2026-06-29,2026-06-30
JHEM,1055,CHINA SOUTHERN AIRLINES HONG KONG,0.0002,2026-06-29,2026-06-30
JHEM,ENELAM,ENEL AMERICAS SA CHILE,0.0002,2026-06-29,2026-06-30
JHEM,BIMBOA,GRUPO BIMBO SAB SERIES A MEXICO,0.0009,2026-06-29,2026-06-30
JHEM,AMBANK,AMMB HOLDINGS BHD MALAYSIA,0.0005,2026-06-29,2026-06-30
JHEM,BPCL,BHARAT PETROLEUM CORP INDIA,0.0013,2026-06-29,2026-06-30
JHEM,MRDIY,MR DIY GROUP M BHD MALAYSIA,0.0001,2026-06-29,2026-06-30
JHEM,6618,JD HEALTH INTERNATIONAL HONG KONG,0.0005,2026-06-29,2026-06-30
JHEM,DIXON,DIXON TECHNOLOGIES INDIA INDIA,0.0004,2026-06-29,2026-06-30
JHEM,2801,CHANG HWA COMMERCIAL TAIWAN (PROVINCE OF,0.0009,2026-06-29,2026-06-30
