ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
MFEM,A005380,HYUNDAI MOTOR CO COMMON STOCK KRW5000.0,0.0282,2026-06-17,2026-06-21
MFEM,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,0.0281,2026-06-17,2026-06-21
MFEM,2308,DELTA ELECTRONICS INC COMMON STOCK TWD10.0,0.0272,2026-06-17,2026-06-21
MFEM,A005930,SAMSUNG ELECTRONICS CO LTD COMMON STOCK KRW100.0,0.0189,2026-06-17,2026-06-21
MFEM,2454,MEDIATEK INC COMMON STOCK TWD10.0,0.0164,2026-06-17,2026-06-21
MFEM,3711,ASE TECHNOLOGY HOLDING CO LT COMMON STOCK TWD10.0,0.0163,2026-06-17,2026-06-21
MFEM,2317,HON HAI PRECISION INDUSTRY COMMON STOCK TWD10.0,0.016,2026-06-17,2026-06-21
MFEM,A009150,SAMSUNG ELECTRO MECHANICS CO COMMON STOCK KRW5000.0,0.0147,2026-06-17,2026-06-21
MFEM,A012330,HYUNDAI MOBIS CO LTD COMMON STOCK KRW5000.0,0.0147,2026-06-17,2026-06-21
MFEM,2330,TAIWAN SEMICONDUCTOR MANUFAC COMMON STOCK TWD10.0,0.0125,2026-06-17,2026-06-21
MFEM,992,LENOVO GROUP LTD COMMON STOCK,0.0124,2026-06-17,2026-06-21
MFEM,A000150,DOOSAN CO LTD COMMON STOCK KRW5000.0,0.0116,2026-06-17,2026-06-21
MFEM,A066570,LG ELECTRONICS INC COMMON STOCK KRW5000.0,0.0109,2026-06-17,2026-06-21
MFEM,PETR4,PETROBRAS   PETROLEO BRAS PR PREFERENCE,0.0105,2026-06-17,2026-06-21
MFEM,A005490,POSCO HOLDINGS INC COMMON STOCK KRW5000.0,0.0101,2026-06-17,2026-06-21
MFEM,9999,NETEASE INC COMMON STOCK USD.0001,0.009,2026-06-17,2026-06-21
MFEM,A034730,SK INC COMMON STOCK KRW200.0,0.0084,2026-06-17,2026-06-21
MFEM,3481,INNOLUX CORP COMMON STOCK TWD10.0,0.0081,2026-06-17,2026-06-21
MFEM,VALE3,VALE SA COMMON STOCK,0.0079,2026-06-17,2026-06-21
MFEM,857,PETROCHINA CO LTD H COMMON STOCK CNY1.0,0.0079,2026-06-17,2026-06-21
MFEM,2318,PING AN INSURANCE GROUP CO H COMMON STOCK CNY1.0,0.0077,2026-06-17,2026-06-21
MFEM,939,CHINA CONSTRUCTION BANK H COMMON STOCK CNY1.0,0.0071,2026-06-17,2026-06-21
MFEM,A000270,KIA CORP COMMON STOCK KRW5000.0,0.0069,2026-06-17,2026-06-21
MFEM,1398,IND + COMM BK OF CHINA H COMMON STOCK CNY1.0,0.0068,2026-06-17,2026-06-21
MFEM,A105560,KB FINANCIAL GROUP INC COMMON STOCK KRW5000.0,0.0068,2026-06-17,2026-06-21
MFEM,GFI,GOLD FIELDS LTD COMMON STOCK ZAR.5,0.0067,2026-06-17,2026-06-21
MFEM,2327,YAGEO CORPORATION COMMON STOCK TWD2.5,0.0066,2026-06-17,2026-06-21
MFEM,2345,ACCTON TECHNOLOGY CORP COMMON STOCK TWD10.0,0.0065,2026-06-17,2026-06-21
MFEM,A015760,KOREA ELECTRIC POWER CORP COMMON STOCK KRW5000.0,0.0065,2026-06-17,2026-06-21
MFEM,2383,ELITE MATERIAL CO LTD COMMON STOCK TWD10.0,0.0063,2026-06-17,2026-06-21
MFEM,DELTA/F,DELTA ELECTRONICS THAI FORGN FOREIGN SH. THB.1,0.0063,2026-06-17,2026-06-21
MFEM,ITUB4,ITAU UNIBANCO HOLDING S PREF PREFERENCE,0.0062,2026-06-17,2026-06-21
MFEM,1378,CHINA HONGQIAO GROUP LTD COMMON STOCK USD.01,0.0062,2026-06-17,2026-06-21
MFEM,VAL,VALTERRA PLATINUM LIMITED COMMON STOCK ZAR.1,0.006,2026-06-17,2026-06-21
MFEM,PTT-F,PTT PCL/FOREIGN FOREIGN SH. THB1.0 A,0.006,2026-06-17,2026-06-21
MFEM,A055550,SHINHAN FINANCIAL GROUP LTD COMMON STOCK KRW5000.0,0.0059,2026-06-17,2026-06-21
MFEM,1303,NAN YA PLASTICS CORP COMMON STOCK TWD10.0,0.0057,2026-06-17,2026-06-21
MFEM,2357,ASUSTEK COMPUTER INC COMMON STOCK TWD10.0,0.0056,2026-06-17,2026-06-21
MFEM,A032830,SAMSUNG LIFE INSURANCE CO LT COMMON STOCK KRW500.0,0.0055,2026-06-17,2026-06-21
MFEM,1088,CHINA SHENHUA ENERGY CO H COMMON STOCK CNY1.0,0.0054,2026-06-17,2026-06-21
MFEM,3037,UNIMICRON TECHNOLOGY CORP COMMON STOCK TWD10.0,0.0052,2026-06-17,2026-06-21
MFEM,SSW,SIBANYE STILLWATER LTD COMMON STOCK,0.0051,2026-06-17,2026-06-21
MFEM,GMEXICO B,GRUPO MEXICO SAB DE CV SER B COMMON STOCK,0.0049,2026-06-17,2026-06-21
MFEM,386,CHINA PETROLEUM + CHEMICAL H COMMON STOCK CNY1.0,0.0049,2026-06-17,2026-06-21
MFEM,—,SSC GOVERNMENT MM GVMXX,0.0047,2026-06-17,2026-06-21
MFEM,2301,LITE ON TECHNOLOGY CORP COMMON STOCK TWD10.0,0.0046,2026-06-17,2026-06-21
MFEM,A000720,HYUNDAI ENGINEERING + CONST COMMON STOCK KRW5000.0,0.0045,2026-06-17,2026-06-21
MFEM,1093,CSPC PHARMACEUTICAL GROUP LT COMMON STOCK,0.0045,2026-06-17,2026-06-21
