date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure,category,underlying,leverage
2025-08-12,NRGU,ARCX:NRGU,0.0,16.76,0.0283,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-13,NRGU,ARCX:NRGU,0.0,17.45,0.0413,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-14,NRGU,ARCX:NRGU,0.0,17.52,0.0043,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-15,NRGU,ARCX:NRGU,0.0,17.5,-0.0012,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-18,NRGU,ARCX:NRGU,0.0,17.26,-0.0138,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-19,NRGU,ARCX:NRGU,0.0,17.27,0.0008,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-20,NRGU,ARCX:NRGU,0.0,17.73,0.0262,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-21,NRGU,ARCX:NRGU,0.0,17.89,0.0092,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-22,NRGU,ARCX:NRGU,0.0,19.47,0.0881,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-25,NRGU,ARCX:NRGU,0.0,19.93,0.0238,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-26,NRGU,ARCX:NRGU,0.0,19.67,-0.0132,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-27,NRGU,ARCX:NRGU,0.0,20.64,0.0496,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-28,NRGU,ARCX:NRGU,0.0,21.08,0.0211,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-08-29,NRGU,ARCX:NRGU,0.0,21.31,0.0111,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-02,NRGU,ARCX:NRGU,0.0,21.72,0.0194,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-03,NRGU,ARCX:NRGU,0.0,19.89,-0.0845,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-04,NRGU,ARCX:NRGU,0.0,20.2,0.0155,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-05,NRGU,ARCX:NRGU,0.0,19.2,-0.0493,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-08,NRGU,ARCX:NRGU,0.0,18.96,-0.0125,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-09,NRGU,ARCX:NRGU,0.0,19.27,0.0165,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-10,NRGU,ARCX:NRGU,0.0,20.03,0.0393,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-11,NRGU,ARCX:NRGU,0.0,19.9,-0.0064,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-12,NRGU,ARCX:NRGU,0.0,19.26,-0.0325,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-15,NRGU,ARCX:NRGU,0.0,19.02,-0.012,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-16,NRGU,ARCX:NRGU,0.0,20.52,0.0787,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-17,NRGU,ARCX:NRGU,0.0,20.67,0.0071,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-18,NRGU,ARCX:NRGU,0.0,20.33,-0.0161,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-19,NRGU,ARCX:NRGU,0.0,19.44,-0.044,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-22,NRGU,ARCX:NRGU,0.0,19.42,-0.0007,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-23,NRGU,ARCX:NRGU,0.0,20.4,0.0503,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-24,NRGU,ARCX:NRGU,0.0,21.27,0.0426,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-25,NRGU,ARCX:NRGU,0.0,22.02,0.0353,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-26,NRGU,ARCX:NRGU,0.0,22.72,0.0317,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-29,NRGU,ARCX:NRGU,0.0,21.24,-0.0649,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-09-30,NRGU,ARCX:NRGU,0.0,20.48,-0.0359,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-01,NRGU,ARCX:NRGU,0.0,20.36,-0.0057,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-02,NRGU,ARCX:NRGU,0.0,19.35,-0.0499,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-03,NRGU,ARCX:NRGU,0.0,19.58,0.012,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-06,NRGU,ARCX:NRGU,0.0,19.98,0.0203,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-07,NRGU,ARCX:NRGU,0.0,19.92,-0.0027,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-08,NRGU,ARCX:NRGU,0.0,19.56,-0.018,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-09,NRGU,ARCX:NRGU,0.0,18.94,-0.032,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-10,NRGU,ARCX:NRGU,0.0,16.91,-0.107,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-13,NRGU,ARCX:NRGU,0.0,17.76,0.05,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-14,NRGU,ARCX:NRGU,0.0,17.66,-0.0057,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-15,NRGU,ARCX:NRGU,0.0,17.42,-0.0131,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-16,NRGU,ARCX:NRGU,0.0,16.68,-0.0429,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-17,NRGU,ARCX:NRGU,0.0,16.85,0.0101,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-20,NRGU,ARCX:NRGU,0.0,17.24,0.0232,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-21,NRGU,ARCX:NRGU,0.0,16.92,-0.0182,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-22,NRGU,ARCX:NRGU,0.0,17.71,0.0468,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-23,NRGU,ARCX:NRGU,0.0,19.31,0.0901,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-24,NRGU,ARCX:NRGU,0.0,18.72,-0.0307,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-27,NRGU,ARCX:NRGU,0.0,18.82,0.0054,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-28,NRGU,ARCX:NRGU,0.0,17.72,-0.0586,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-29,NRGU,ARCX:NRGU,0.0,18.27,0.0315,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-30,NRGU,ARCX:NRGU,0.0,17.99,-0.0153,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-10-31,NRGU,ARCX:NRGU,0.0,18.26,0.0149,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-03,NRGU,ARCX:NRGU,0.0,18.18,-0.0044,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-04,NRGU,ARCX:NRGU,0.0,17.37,-0.0448,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-05,NRGU,ARCX:NRGU,0.0,17.25,-0.0067,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-06,NRGU,ARCX:NRGU,0.0,17.83,0.0336,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-07,NRGU,ARCX:NRGU,0.0,18.54,0.0399,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-10,NRGU,ARCX:NRGU,0.0,19.11,0.0304,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-11,NRGU,ARCX:NRGU,0.0,20.12,0.0529,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-12,NRGU,ARCX:NRGU,0.0,19.38,-0.0368,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-13,NRGU,ARCX:NRGU,0.0,19.41,0.0017,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-14,NRGU,ARCX:NRGU,0.0,20.64,0.0631,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-17,NRGU,ARCX:NRGU,0.0,19.41,-0.0593,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-18,NRGU,ARCX:NRGU,0.0,20.36,0.0489,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-19,NRGU,ARCX:NRGU,0.0,19.2,-0.0569,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-20,NRGU,ARCX:NRGU,0.0,18.27,-0.0488,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-21,NRGU,ARCX:NRGU,0.0,18.62,0.0196,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-24,NRGU,ARCX:NRGU,0.0,18.63,0.0002,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-25,NRGU,ARCX:NRGU,0.0,18.37,-0.0141,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-26,NRGU,ARCX:NRGU,0.0,18.74,0.0202,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-11-28,NRGU,ARCX:NRGU,0.0,18.74,0.0001,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-01,NRGU,ARCX:NRGU,0.0,20.45,0.0915,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-02,NRGU,ARCX:NRGU,0.0,19.76,-0.0342,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-03,NRGU,ARCX:NRGU,0.0,20.4,0.0325,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-04,NRGU,ARCX:NRGU,0.0,20.52,0.0058,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-05,NRGU,ARCX:NRGU,0.0,20.27,-0.0119,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-08,NRGU,ARCX:NRGU,0.0,19.8,-0.0231,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-09,NRGU,ARCX:NRGU,0.0,20.02,0.0109,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-10,NRGU,ARCX:NRGU,0.0,21.05,0.0514,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-11,NRGU,ARCX:NRGU,0.0,20.24,-0.0384,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-12,NRGU,ARCX:NRGU,0.0,19.69,-0.027,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-15,NRGU,ARCX:NRGU,0.0,19.01,-0.0348,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-16,NRGU,ARCX:NRGU,0.0,16.92,-0.1101,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-17,NRGU,ARCX:NRGU,0.0,18.13,0.072,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-18,NRGU,ARCX:NRGU,0.0,16.84,-0.0714,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-19,NRGU,ARCX:NRGU,0.0,16.83,-0.0003,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-22,NRGU,ARCX:NRGU,0.0,17.21,0.0222,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-23,NRGU,ARCX:NRGU,0.0,17.32,0.0067,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-24,NRGU,ARCX:NRGU,0.0,17.1,-0.0127,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-26,NRGU,ARCX:NRGU,0.0,16.81,-0.0175,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-29,NRGU,ARCX:NRGU,0.0,17.31,0.0299,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-30,NRGU,ARCX:NRGU,0.0,17.84,0.0307,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2025-12-31,NRGU,ARCX:NRGU,0.0,17.5,-0.0188,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-02,NRGU,ARCX:NRGU,0.0,18.62,0.0639,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-05,NRGU,ARCX:NRGU,0.0,19.78,0.0622,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-06,NRGU,ARCX:NRGU,0.0,18.59,-0.0601,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-07,NRGU,ARCX:NRGU,0.0,17.94,-0.0349,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-08,NRGU,ARCX:NRGU,0.0,20.13,0.1221,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-09,NRGU,ARCX:NRGU,0.0,19.74,-0.0196,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-12,NRGU,ARCX:NRGU,0.0,19.24,-0.0254,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-13,NRGU,ARCX:NRGU,0.0,20.02,0.0407,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-14,NRGU,ARCX:NRGU,0.0,21.61,0.0795,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-15,NRGU,ARCX:NRGU,0.0,20.44,-0.054,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-16,NRGU,ARCX:NRGU,0.0,20.05,-0.0192,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-20,NRGU,ARCX:NRGU,0.0,19.79,-0.013,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-21,NRGU,ARCX:NRGU,0.0,21.11,0.0664,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-22,NRGU,ARCX:NRGU,0.0,20.82,-0.0134,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-23,NRGU,ARCX:NRGU,0.0,21.38,0.0267,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-26,NRGU,ARCX:NRGU,0.0,21.02,-0.0167,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-27,NRGU,ARCX:NRGU,0.0,21.72,0.033,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-28,NRGU,ARCX:NRGU,0.0,22.32,0.0276,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-29,NRGU,ARCX:NRGU,0.0,23.06,0.0334,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-01-30,NRGU,ARCX:NRGU,0.0,23.43,0.0161,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-02,NRGU,ARCX:NRGU,0.0,22.18,-0.0536,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-03,NRGU,ARCX:NRGU,0.0,24.56,0.1075,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-04,NRGU,ARCX:NRGU,0.0,27.13,0.1045,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-05,NRGU,ARCX:NRGU,0.0,25.97,-0.0426,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-06,NRGU,ARCX:NRGU,0.0,27.66,0.065,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
