date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure
2024-09-04,PTIR,PTIR,752000.0,25.07,0.0,752000.0,752000.0,0.0,0.0,752000.0,752000.0,BALANCED,12.0
2024-09-05,PTIR,PTIR,244000.0,24.35,-0.0287,996000.0,244000.0,0.0,0.0,996000.0,996000.0,BALANCED,14.0
2024-09-06,PTIR,PTIR,0.0,24.6,0.0102,996000.0,0.0,0.0,0.0,996000.0,996000.0,BALANCED,10.0
2024-09-09,PTIR,PTIR,0.0,31.57,0.2833,996000.0,0.0,0.0,0.0,996000.0,996000.0,BALANCED,10.0
2024-09-10,PTIR,PTIR,2861000.0,31.79,0.007,3857000.0,2861000.0,0.0,1.7301,3857000.0,3857000.0,ACCUMULATION,55.2524
2024-09-11,PTIR,PTIR,1277000.0,31.94,0.0046,5134000.0,1277000.0,0.0,0.3831,4382000.0,5134000.0,BALANCED,23.5773
2024-09-12,PTIR,PTIR,0.0,32.04,0.0031,5134000.0,0.0,0.0,-0.6953,4138000.0,5134000.0,BALANCED,-7.3831
2024-09-13,PTIR,PTIR,665000.0,33.25,0.0378,5799000.0,665000.0,0.0,-0.0613,4803000.0,5799000.0,BALANCED,10.4677
2024-09-16,PTIR,PTIR,0.0,34.58,0.0402,5799000.0,0.0,0.0,-0.6817,4803000.0,5799000.0,BALANCED,-7.0427
2024-09-17,PTIR,PTIR,1045000.0,34.84,0.0073,6844000.0,1045000.0,0.0,0.4006,2987000.0,6844000.0,BALANCED,22.0158
2024-09-18,PTIR,PTIR,1388000.0,34.69,-0.0042,8232000.0,1388000.0,0.0,0.727,3098000.0,8232000.0,BALANCED,32.1746
2024-09-19,PTIR,PTIR,-1066000.0,35.54,0.0244,7166000.0,0.0,-1066000.0,-1.6817,2032000.0,7166000.0,DISTRIBUTION,-34.0424
2024-09-20,PTIR,PTIR,0.0,36.22,0.0192,7166000.0,0.0,0.0,-0.5734,1367000.0,7166000.0,BALANCED,-4.3362
2024-09-23,PTIR,PTIR,0.0,37.66,0.0398,7166000.0,0.0,0.0,-0.5473,1367000.0,7166000.0,BALANCED,-3.6828
2024-09-24,PTIR,PTIR,0.0,35.57,-0.0555,7166000.0,0.0,0.0,-0.5245,322000.0,7166000.0,BALANCED,-3.1124
2024-09-25,PTIR,PTIR,1439000.0,35.98,0.0116,8605000.0,1439000.0,0.0,0.9879,373000.0,8605000.0,BALANCED,36.6987
2024-09-26,PTIR,PTIR,0.0,35.93,-0.0013,8605000.0,0.0,0.0,-0.567,1439000.0,8605000.0,BALANCED,-4.1739
2024-09-27,PTIR,PTIR,0.0,35.39,-0.0149,8605000.0,0.0,0.0,-0.5468,1439000.0,8605000.0,BALANCED,-3.6694
2024-09-30,PTIR,PTIR,0.0,36.08,0.0195,8605000.0,0.0,0.0,-0.5286,1439000.0,8605000.0,BALANCED,-3.2158
2024-10-01,PTIR,PTIR,0.0,34.64,-0.04,8605000.0,0.0,0.0,-0.5122,1439000.0,8605000.0,BALANCED,-2.8049
2024-10-02,PTIR,PTIR,0.0,36.59,0.0564,8605000.0,0.0,0.0,-0.4972,0.0,7853000.0,BALANCED,-12.4305
2024-10-03,PTIR,PTIR,400000.0,40.01,0.0932,9005000.0,400000.0,0.0,-0.0116,400000.0,8009000.0,BALANCED,11.7103
2024-10-04,PTIR,PTIR,1661000.0,41.53,0.0381,10666000.0,1661000.0,0.0,1.446,2061000.0,9670000.0,BALANCED,50.1506
2024-10-07,PTIR,PTIR,0.0,39.21,-0.0559,10666000.0,0.0,0.0,-0.5451,2061000.0,9670000.0,BALANCED,-3.6277
2024-10-08,PTIR,PTIR,887000.0,44.37,0.1315,11553000.0,887000.0,0.0,0.5291,2948000.0,7696000.0,BALANCED,25.2277
2024-10-09,PTIR,PTIR,7189000.0,47.93,0.0803,18742000.0,7189000.0,0.0,4.2109,10137000.0,13608000.0,ACCUMULATION,100.0
2024-10-10,PTIR,PTIR,0.0,48.78,0.0178,18742000.0,0.0,0.0,-0.4589,9737000.0,13608000.0,BALANCED,-1.4728
2024-10-11,PTIR,PTIR,0.0,48.7,-0.0016,18742000.0,0.0,0.0,-0.4492,8076000.0,12943000.0,BALANCED,-1.23
