date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure
2016-01-04,URTY,URTY,0.0,69.05,-0.0718,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-05,URTY,URTY,0.0,69.4,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-06,URTY,URTY,0.0,66.39,-0.0434,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-07,URTY,URTY,0.0,60.97,-0.0816,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-08,URTY,URTY,0.0,57.81,-0.0518,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-11,URTY,URTY,0.0,57.1,-0.0123,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-12,URTY,URTY,0.0,57.55,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-13,URTY,URTY,0.0,51.87,-0.0987,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-14,URTY,URTY,0.0,54.24,0.0457,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-15,URTY,URTY,0.0,51.41,-0.0522,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-19,URTY,URTY,0.0,49.43,-0.0385,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-20,URTY,URTY,0.0,50.1,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-21,URTY,URTY,0.0,49.8,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-22,URTY,URTY,2665000.0,53.3,0.0703,2665000.0,2665000.0,0.0,3.4744,2665000.0,2665000.0,ACCUMULATION,98.8599
2016-01-25,URTY,URTY,0.0,49.66,-0.0683,2665000.0,0.0,0.0,-0.2582,2665000.0,2665000.0,BALANCED,3.545
2016-01-26,URTY,URTY,0.0,52.73,0.0618,2665000.0,0.0,0.0,-0.25,2665000.0,2665000.0,BALANCED,3.75
2016-01-27,URTY,URTY,0.0,50.38,-0.0446,2665000.0,0.0,0.0,-0.2425,2665000.0,2665000.0,BALANCED,3.9366
2016-01-28,URTY,URTY,0.0,50.46,0.0016,2665000.0,0.0,0.0,-0.2357,2665000.0,2665000.0,BALANCED,4.1074
2016-01-29,URTY,URTY,0.0,55.31,0.0961,2665000.0,0.0,0.0,-0.2294,0.0,2665000.0,BALANCED,-5.7354
2016-02-01,URTY,URTY,0.0,54.81,-0.009,2665000.0,0.0,0.0,-0.2236,0.0,2665000.0,BALANCED,-5.5902
2016-02-02,URTY,URTY,0.0,51.08,-0.0681,2665000.0,0.0,0.0,-0.2182,0.0,2665000.0,BALANCED,-5.4554
2016-02-03,URTY,URTY,0.0,51.3,0.0043,2665000.0,0.0,0.0,-0.2132,0.0,2665000.0,BALANCED,-5.33
2016-02-04,URTY,URTY,0.0,52.0,0.0136,2665000.0,0.0,0.0,-0.2085,0.0,2665000.0,BALANCED,-5.2129
2016-02-05,URTY,URTY,0.0,47.53,-0.086,2665000.0,0.0,0.0,-0.2041,0.0,2665000.0,BALANCED,-5.1031
2016-02-08,URTY,URTY,0.0,45.19,-0.0492,2665000.0,0.0,0.0,-0.2,0.0,2665000.0,BALANCED,-5.0
2016-02-09,URTY,URTY,0.0,44.43,-0.0168,2665000.0,0.0,0.0,-0.1961,0.0,2665000.0,BALANCED,-4.9029
2016-02-10,URTY,URTY,0.0,44.38,-0.0011,2665000.0,0.0,0.0,-0.1925,0.0,2665000.0,BALANCED,-4.8113
2016-02-11,URTY,URTY,0.0,43.05,-0.03,2665000.0,0.0,0.0,-0.189,0.0,2665000.0,BALANCED,-4.7246
2016-02-12,URTY,URTY,0.0,45.53,0.0576,2665000.0,0.0,0.0,-0.1857,0.0,2665000.0,BALANCED,-4.6424
2016-02-16,URTY,URTY,0.0,48.86,0.0731,2665000.0,0.0,0.0,-0.1826,0.0,2665000.0,BALANCED,-4.5644
2016-02-17,URTY,URTY,0.0,51.13,0.0465,2665000.0,0.0,0.0,-0.1826,0.0,2665000.0,BALANCED,-4.5644
2016-02-18,URTY,URTY,0.0,50.17,-0.0188,2665000.0,0.0,0.0,-0.1826,0.0,2665000.0,BALANCED,-4.5644
2016-02-19,URTY,URTY,0.0,50.96,0.0157,2665000.0,0.0,0.0,-0.1826,0.0,2665000.0,BALANCED,-4.5644
2016-02-22,URTY,URTY,0.0,52.73,0.0347,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-02-23,URTY,URTY,0.0,51.25,-0.0281,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-02-24,URTY,URTY,0.0,52.76,0.0295,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-02-25,URTY,URTY,0.0,54.25,0.0282,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-02-26,URTY,URTY,0.0,55.17,0.017,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-02-29,URTY,URTY,0.0,54.64,-0.0096,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-03-01,URTY,URTY,0.0,57.92,0.06,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-03-02,URTY,URTY,0.0,59.77,0.0319,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-03-03,URTY,URTY,0.0,61.53,0.0294,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-03-04,URTY,URTY,0.0,62.54,0.0164,2665000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-03-07,URTY,URTY,0.0,64.66,0.0339,2665000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-03-08,URTY,URTY,0.0,60.01,-0.0719,2665000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-03-09,URTY,URTY,0.0,60.87,0.0143,2665000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-03-10,URTY,URTY,0.0,59.37,-0.0246,2665000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-03-11,URTY,URTY,0.0,63.35,0.067,2665000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-03-14,URTY,URTY,12556000.0,62.78,-0.009,15221000.0,12556000.0,0.0,5.2947,12556000.0,12556000.0,ACCUMULATION,100.0
2016-03-15,URTY,URTY,0.0,59.75,-0.0483,15221000.0,0.0,0.0,-0.1826,12556000.0,12556000.0,BALANCED,5.4356
2016-03-16,URTY,URTY,0.0,61.07,0.0221,15221000.0,0.0,0.0,-0.1826,12556000.0,12556000.0,BALANCED,5.4356
2016-03-17,URTY,URTY,0.0,63.94,0.047,15221000.0,0.0,0.0,-0.1826,12556000.0,12556000.0,BALANCED,5.4356
2016-03-18,URTY,URTY,0.0,65.77,0.0286,15221000.0,0.0,0.0,-0.1826,12556000.0,12556000.0,BALANCED,5.4356
2016-03-21,URTY,URTY,0.0,65.21,-0.0085,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-22,URTY,URTY,0.0,65.0,-0.0032,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-23,URTY,URTY,0.0,61.17,-0.0589,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-24,URTY,URTY,0.0,61.83,0.0108,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-28,URTY,URTY,0.0,61.95,0.0019,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-29,URTY,URTY,0.0,67.03,0.082,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-30,URTY,URTY,0.0,67.29,0.0039,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-03-31,URTY,URTY,0.0,67.95,0.0098,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-01,URTY,URTY,0.0,68.63,0.01,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-04,URTY,URTY,0.0,66.95,-0.0245,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-05,URTY,URTY,0.0,64.65,-0.0344,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-06,URTY,URTY,0.0,66.94,0.0354,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-07,URTY,URTY,0.0,64.05,-0.0432,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-08,URTY,URTY,0.0,64.85,0.0125,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-11,URTY,URTY,0.0,64.32,-0.0082,15221000.0,0.0,0.0,-0.1826,0.0,12556000.0,BALANCED,-4.5644
2016-04-12,URTY,URTY,0.0,66.33,0.0312,15221000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-04-13,URTY,URTY,0.0,70.7,0.0659,15221000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-04-14,URTY,URTY,0.0,70.45,-0.0035,15221000.0,0.0,0.0,-0.1826,0.0,0.0,BALANCED,-4.5644
2016-04-15,URTY,URTY,-14176000.0,70.88,0.0061,1045000.0,0.0,-14176000.0,-4.0164,-14176000.0,-14176000.0,DISTRIBUTION,-100.0
