date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure
2022-09-07,GGLL,GGLL,2592000.0,25.92,0.0,2592000.0,2592000.0,0.0,0.0,2592000.0,2592000.0,BALANCED,12.0
2022-09-08,GGLL,GGLL,0.0,25.54,-0.0148,2592000.0,0.0,0.0,0.0,2592000.0,2592000.0,BALANCED,10.0
2022-09-09,GGLL,GGLL,0.0,26.33,0.031,2592000.0,0.0,0.0,0.0,2592000.0,2592000.0,BALANCED,10.0
2022-09-12,GGLL,GGLL,0.0,26.4,0.0027,2592000.0,0.0,0.0,0.0,2592000.0,2592000.0,BALANCED,10.0
2022-09-13,GGLL,GGLL,0.0,24.06,-0.0886,2592000.0,0.0,0.0,-0.4472,2592000.0,2592000.0,BALANCED,-1.1803
2022-09-14,GGLL,GGLL,607000.0,24.29,0.0096,3199000.0,607000.0,0.0,0.0712,607000.0,3199000.0,BALANCED,13.7792
2022-09-15,GGLL,GGLL,0.0,23.56,-0.0301,3199000.0,0.0,0.0,-0.472,607000.0,3199000.0,BALANCED,-1.7997
2022-09-16,GGLL,GGLL,0.0,23.51,-0.002,3199000.0,0.0,0.0,-0.439,607000.0,3199000.0,BALANCED,-0.9752
2022-09-19,GGLL,GGLL,0.0,23.6,0.0038,3199000.0,0.0,0.0,-0.4122,607000.0,3199000.0,BALANCED,-0.304
2022-09-20,GGLL,GGLL,0.0,22.93,-0.0285,3199000.0,0.0,0.0,-0.3897,607000.0,3199000.0,BALANCED,0.2566
2022-09-21,GGLL,GGLL,0.0,22.29,-0.0277,3199000.0,0.0,0.0,-0.3706,0.0,3199000.0,BALANCED,-9.266
2022-09-22,GGLL,GGLL,0.0,22.58,0.0128,3199000.0,0.0,0.0,-0.3541,0.0,3199000.0,BALANCED,-8.8528
2022-09-23,GGLL,GGLL,0.0,22.1,-0.0214,3199000.0,0.0,0.0,-0.3396,0.0,3199000.0,BALANCED,-8.4907
2022-09-26,GGLL,GGLL,0.0,21.9,-0.0088,3199000.0,0.0,0.0,-0.3268,0.0,3199000.0,BALANCED,-8.1697
2022-09-27,GGLL,GGLL,0.0,21.67,-0.0104,3199000.0,0.0,0.0,-0.3153,0.0,3199000.0,BALANCED,-7.8828
2022-09-28,GGLL,GGLL,0.0,22.52,0.0391,3199000.0,0.0,0.0,-0.305,0.0,3199000.0,BALANCED,-7.6241
2022-09-29,GGLL,GGLL,0.0,21.63,-0.0396,3199000.0,0.0,0.0,-0.2956,0.0,3199000.0,BALANCED,-7.3895
2022-09-30,GGLL,GGLL,0.0,21.03,-0.0278,3199000.0,0.0,0.0,-0.287,0.0,3199000.0,BALANCED,-7.1752
2022-10-03,GGLL,GGLL,550000.0,22.01,0.0467,3749000.0,550000.0,0.0,0.5803,550000.0,3749000.0,BALANCED,26.5065
2022-10-04,GGLL,GGLL,0.0,23.01,0.0454,3749000.0,0.0,0.0,-0.316,550000.0,3749000.0,BALANCED,2.1005
2022-10-05,GGLL,GGLL,0.0,22.94,-0.0033,3749000.0,0.0,0.0,-0.308,550000.0,1157000.0,BALANCED,2.3005
2022-10-06,GGLL,GGLL,0.0,22.93,-0.0003,3749000.0,0.0,0.0,-0.3006,550000.0,1157000.0,BALANCED,2.486
2022-10-07,GGLL,GGLL,0.0,21.99,-0.041,3749000.0,0.0,0.0,-0.2937,550000.0,1157000.0,BALANCED,2.6586
2022-10-10,GGLL,GGLL,0.0,21.71,-0.0126,3749000.0,0.0,0.0,-0.2872,0.0,1157000.0,BALANCED,-7.1801
2022-10-11,GGLL,GGLL,0.0,21.48,-0.0106,3749000.0,0.0,0.0,-0.2812,0.0,1157000.0,BALANCED,-7.0291
2022-10-12,GGLL,GGLL,0.0,21.6,0.0057,3749000.0,0.0,0.0,-0.2755,0.0,550000.0,BALANCED,-6.8872
2022-10-13,GGLL,GGLL,0.0,22.1,0.023,3749000.0,0.0,0.0,-0.2701,0.0,550000.0,BALANCED,-6.7536
2022-10-14,GGLL,GGLL,0.0,21.25,-0.0383,3749000.0,0.0,0.0,-0.2651,0.0,550000.0,BALANCED,-6.6275
2022-10-17,GGLL,GGLL,0.0,22.37,0.0528,3749000.0,0.0,0.0,-0.2603,0.0,550000.0,BALANCED,-6.5082
2022-10-18,GGLL,GGLL,0.0,22.64,0.0118,3749000.0,0.0,0.0,-0.2558,0.0,550000.0,BALANCED,-6.3952
2022-10-19,GGLL,GGLL,0.0,22.25,-0.0171,3749000.0,0.0,0.0,-0.2624,0.0,550000.0,BALANCED,-6.5607
2022-10-20,GGLL,GGLL,0.0,22.36,0.005,3749000.0,0.0,0.0,-0.2624,0.0,550000.0,BALANCED,-6.5607
2022-10-21,GGLL,GGLL,0.0,22.74,0.0169,3749000.0,0.0,0.0,-0.2624,0.0,550000.0,BALANCED,-6.5607
2022-10-24,GGLL,GGLL,580000.0,23.21,0.0205,4329000.0,580000.0,0.0,2.9526,580000.0,1130000.0,ACCUMULATION,85.8146
2022-10-25,GGLL,GGLL,0.0,23.87,0.0285,4329000.0,0.0,0.0,-0.3274,580000.0,1130000.0,BALANCED,1.8141
2022-10-26,GGLL,GGLL,1030000.0,20.59,-0.1373,5359000.0,1030000.0,0.0,4.1515,1610000.0,2160000.0,ACCUMULATION,100.0
2022-10-27,GGLL,GGLL,0.0,19.71,-0.043,5359000.0,0.0,0.0,-0.312,1610000.0,2160000.0,BALANCED,2.1998
2022-10-28,GGLL,GGLL,0.0,21.0,0.0657,5359000.0,0.0,0.0,-0.312,1610000.0,2160000.0,BALANCED,2.1998
2022-10-31,GGLL,GGLL,0.0,20.42,-0.0279,5359000.0,0.0,0.0,-0.312,1030000.0,1610000.0,BALANCED,2.1998
2022-11-01,GGLL,GGLL,478000.0,19.1,-0.0643,5837000.0,478000.0,0.0,1.6128,1508000.0,2088000.0,ACCUMULATION,52.3204
2022-11-02,GGLL,GGLL,0.0,17.99,-0.0582,5837000.0,0.0,0.0,-0.3636,478000.0,2088000.0,BALANCED,0.9105
2022-11-03,GGLL,GGLL,0.0,16.89,-0.0612,5837000.0,0.0,0.0,-0.3636,478000.0,2088000.0,BALANCED,0.9105
2022-11-04,GGLL,GGLL,0.0,17.84,0.0562,5837000.0,0.0,0.0,-0.3636,478000.0,2088000.0,BALANCED,0.9105
2022-11-07,GGLL,GGLL,0.0,18.43,0.0329,5837000.0,0.0,0.0,-0.3636,478000.0,2088000.0,BALANCED,0.9105
2022-11-08,GGLL,GGLL,464000.0,18.55,0.0068,6301000.0,464000.0,0.0,1.4383,464000.0,2552000.0,BALANCED,47.9576
2022-11-09,GGLL,GGLL,0.0,18.05,-0.0269,6301000.0,0.0,0.0,-0.4124,464000.0,2552000.0,BALANCED,-0.3107
2022-11-10,GGLL,GGLL,0.0,20.1,0.1135,6301000.0,0.0,0.0,-0.4124,464000.0,2552000.0,BALANCED,-0.3107
2022-11-11,GGLL,GGLL,0.0,20.88,0.039,6301000.0,0.0,0.0,-0.4124,464000.0,2552000.0,BALANCED,-0.3107
2022-11-14,GGLL,GGLL,0.0,20.65,-0.0112,6301000.0,0.0,0.0,-0.3595,464000.0,2552000.0,BALANCED,1.0132
2022-11-15,GGLL,GGLL,0.0,21.53,0.0428,6301000.0,0.0,0.0,-0.3595,0.0,2552000.0,BALANCED,-8.9868
2022-11-16,GGLL,GGLL,-542000.0,21.67,0.0061,5759000.0,0.0,-542000.0,-2.3189,-542000.0,2010000.0,DISTRIBUTION,-69.9726
2022-11-17,GGLL,GGLL,0.0,21.5,-0.0076,5759000.0,0.0,0.0,-0.2551,-542000.0,2010000.0,BALANCED,-16.3779
2022-11-18,GGLL,GGLL,0.0,21.19,-0.0146,5759000.0,0.0,0.0,-0.2551,-542000.0,2010000.0,BALANCED,-16.3779
2022-11-21,GGLL,GGLL,0.0,20.59,-0.0283,5759000.0,0.0,0.0,-0.2551,-542000.0,1430000.0,BALANCED,-16.3779
2022-11-22,GGLL,GGLL,0.0,21.05,0.0226,5759000.0,0.0,0.0,-0.2551,-542000.0,1430000.0,BALANCED,-16.3779
2022-11-23,GGLL,GGLL,0.0,21.5,0.0215,5759000.0,0.0,0.0,-0.2551,0.0,400000.0,BALANCED,-6.3779
2022-11-25,GGLL,GGLL,0.0,21.16,-0.0157,5759000.0,0.0,0.0,-0.2551,0.0,400000.0,BALANCED,-6.3779
2022-11-28,GGLL,GGLL,0.0,20.7,-0.0219,5759000.0,0.0,0.0,-0.2551,0.0,400000.0,BALANCED,-6.3779
2022-11-29,GGLL,GGLL,0.0,20.42,-0.0136,5759000.0,0.0,0.0,-0.2551,0.0,400000.0,BALANCED,-6.3779
2022-11-30,GGLL,GGLL,0.0,22.28,0.0912,5759000.0,0.0,0.0,-0.2551,0.0,-78000.0,BALANCED,-6.3779
2022-12-01,GGLL,GGLL,0.0,22.28,-0.0002,5759000.0,0.0,0.0,-0.2551,0.0,-78000.0,BALANCED,-6.3779
2022-12-02,GGLL,GGLL,0.0,22.09,-0.0086,5759000.0,0.0,0.0,-0.2551,0.0,-78000.0,BALANCED,-6.3779
2022-12-05,GGLL,GGLL,0.0,21.77,-0.0145,5759000.0,0.0,0.0,-0.2551,0.0,-78000.0,BALANCED,-6.3779
2022-12-06,GGLL,GGLL,524000.0,20.94,-0.0379,6283000.0,524000.0,0.0,1.7715,524000.0,446000.0,ACCUMULATION,56.2876
2022-12-07,GGLL,GGLL,0.0,20.28,-0.0317,6283000.0,0.0,0.0,-0.2515,524000.0,-18000.0,BALANCED,3.7136
2022-12-08,GGLL,GGLL,0.0,19.88,-0.0196,6283000.0,0.0,0.0,-0.1672,524000.0,-18000.0,BALANCED,5.8191
2022-12-09,GGLL,GGLL,0.0,19.59,-0.0146,6283000.0,0.0,0.0,-0.1672,524000.0,-18000.0,BALANCED,5.8191
2022-12-12,GGLL,GGLL,0.0,19.74,0.0076,6283000.0,0.0,0.0,-0.1672,524000.0,-18000.0,BALANCED,5.8191
2022-12-13,GGLL,GGLL,0.0,20.47,0.0371,6283000.0,0.0,0.0,-0.1672,0.0,-18000.0,BALANCED,-4.1809
2022-12-14,GGLL,GGLL,0.0,20.29,-0.0089,6283000.0,0.0,0.0,-0.0908,0.0,-18000.0,BALANCED,-2.2706
2022-12-15,GGLL,GGLL,0.0,18.94,-0.0666,6283000.0,0.0,0.0,-0.0908,0.0,524000.0,BALANCED,-2.2706
2022-12-16,GGLL,GGLL,0.0,18.74,-0.0104,6283000.0,0.0,0.0,-0.0908,0.0,524000.0,BALANCED,-2.2706
2022-12-19,GGLL,GGLL,0.0,18.17,-0.0304,6283000.0,0.0,0.0,-0.0908,0.0,524000.0,BALANCED,-2.2706
2022-12-20,GGLL,GGLL,456000.0,18.25,0.0041,6739000.0,456000.0,0.0,2.3356,456000.0,980000.0,ACCUMULATION,70.3903
2022-12-21,GGLL,GGLL,0.0,18.42,0.0092,6739000.0,0.0,0.0,-0.0896,456000.0,980000.0,BALANCED,7.7598
2022-12-22,GGLL,GGLL,0.0,17.85,-0.0307,6739000.0,0.0,0.0,-0.0896,456000.0,980000.0,BALANCED,7.7598
2022-12-23,GGLL,GGLL,0.0,18.29,0.0244,6739000.0,0.0,0.0,-0.0896,456000.0,980000.0,BALANCED,7.7598
2022-12-27,GGLL,GGLL,0.0,17.72,-0.0311,6739000.0,0.0,0.0,-0.0896,456000.0,980000.0,BALANCED,7.7598
2022-12-28,GGLL,GGLL,0.0,17.3,-0.0237,6739000.0,0.0,0.0,-0.0896,0.0,980000.0,BALANCED,-2.2402
2022-12-29,GGLL,GGLL,0.0,18.03,0.0422,6739000.0,0.0,0.0,-0.0896,0.0,980000.0,BALANCED,-2.2402
2022-12-30,GGLL,GGLL,0.0,17.95,-0.0044,6739000.0,0.0,0.0,-0.2621,0.0,980000.0,BALANCED,-6.5523
2023-01-03,GGLL,GGLL,455000.0,18.22,0.015,7194000.0,455000.0,0.0,2.7827,455000.0,1435000.0,ACCUMULATION,81.5668
2023-01-04,GGLL,GGLL,0.0,17.9,-0.0177,7194000.0,0.0,0.0,-0.3269,455000.0,1435000.0,BALANCED,1.8274
