date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure
2016-01-04,TMF,TMF,0.0,76.41,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0
2016-01-05,TMF,TMF,-3774000.0,75.49,-0.0121,-3774000.0,0.0,-3774000.0,0.0,-3774000.0,-3774000.0,BALANCED,-12.0
2016-01-06,TMF,TMF,0.0,78.54,0.0404,-3774000.0,0.0,0.0,0.0,-3774000.0,-3774000.0,BALANCED,-10.0
2016-01-07,TMF,TMF,0.0,78.96,0.0053,-3774000.0,0.0,0.0,0.0,-3774000.0,-3774000.0,BALANCED,-10.0
2016-01-08,TMF,TMF,-4001000.0,80.01,0.0134,-7775000.0,0.0,-4001000.0,-1.1479,-7775000.0,-7775000.0,BALANCED,-40.6984
2016-01-11,TMF,TMF,0.0,77.38,-0.0329,-7775000.0,0.0,0.0,0.6451,-7775000.0,-7775000.0,BALANCED,6.1271
2016-01-12,TMF,TMF,8061000.0,80.61,0.0418,286000.0,8061000.0,0.0,2.0132,4060000.0,286000.0,ACCUMULATION,62.331
2016-01-13,TMF,TMF,0.0,83.11,0.031,286000.0,0.0,0.0,-0.0097,4060000.0,286000.0,BALANCED,9.7577
2016-01-14,TMF,TMF,0.0,80.77,-0.0281,286000.0,0.0,0.0,-0.0092,4060000.0,286000.0,BALANCED,9.7697
2016-01-15,TMF,TMF,0.0,84.6,0.0473,286000.0,0.0,0.0,-0.0088,8061000.0,286000.0,BALANCED,9.7802
2016-01-19,TMF,TMF,-8375000.0,83.75,-0.01,-8089000.0,0.0,-8375000.0,-1.9134,-314000.0,-8089000.0,DISTRIBUTION,-59.834
2016-01-20,TMF,TMF,0.0,86.39,0.0316,-8089000.0,0.0,0.0,0.1768,-8375000.0,-8089000.0,BALANCED,-5.5802
2016-01-21,TMF,TMF,0.0,84.63,-0.0204,-8089000.0,0.0,0.0,0.1702,-8375000.0,-8089000.0,BALANCED,-5.7444
2016-01-22,TMF,TMF,0.0,83.65,-0.0116,-8089000.0,0.0,0.0,0.1643,-8375000.0,-8089000.0,BALANCED,-5.8916
2016-01-25,TMF,TMF,8501000.0,85.01,0.0162,412000.0,8501000.0,0.0,2.0567,126000.0,412000.0,ACCUMULATION,63.4186
2016-01-26,TMF,TMF,0.0,85.21,0.0023,412000.0,0.0,0.0,-0.0065,8501000.0,412000.0,BALANCED,9.8383
2016-01-27,TMF,TMF,0.0,85.06,-0.0017,412000.0,0.0,0.0,-0.0063,8501000.0,412000.0,BALANCED,9.8428
2016-01-28,TMF,TMF,0.0,85.42,0.0042,412000.0,0.0,0.0,-0.0061,8501000.0,412000.0,BALANCED,9.8469
2016-01-29,TMF,TMF,-4379000.0,87.59,0.0253,-3967000.0,0.0,-4379000.0,-1.1058,4122000.0,-3967000.0,BALANCED,-19.6456
2016-02-01,TMF,TMF,0.0,86.78,-0.0092,-3967000.0,0.0,0.0,0.054,-4379000.0,-3967000.0,BALANCED,-8.6492
2016-02-02,TMF,TMF,0.0,91.61,0.0556,-3967000.0,0.0,0.0,0.0528,-4379000.0,-3967000.0,BALANCED,-8.6802
2016-02-03,TMF,TMF,0.0,89.32,-0.0249,-3967000.0,0.0,0.0,0.0516,-4379000.0,-193000.0,BALANCED,-8.7091
2016-02-04,TMF,TMF,0.0,90.62,0.0145,-3967000.0,0.0,0.0,0.0505,-4379000.0,-193000.0,BALANCED,-8.7363
2016-02-05,TMF,TMF,4546000.0,90.92,0.0034,579000.0,4546000.0,0.0,1.3019,4546000.0,4353000.0,BALANCED,44.5475
2016-02-08,TMF,TMF,0.0,96.79,0.0645,579000.0,0.0,0.0,-0.0068,4546000.0,8354000.0,BALANCED,9.8297
2016-02-09,TMF,TMF,0.0,97.09,0.0031,579000.0,0.0,0.0,-0.0067,4546000.0,8354000.0,BALANCED,9.8329
2016-02-10,TMF,TMF,9965000.0,99.65,0.0263,10544000.0,9965000.0,0.0,2.529,14511000.0,10258000.0,ACCUMULATION,75.2242
2016-02-11,TMF,TMF,-25435000.0,101.74,0.021,-14891000.0,0.0,-25435000.0,-4.0601,-10924000.0,-15177000.0,DISTRIBUTION,-100.0
2016-02-12,TMF,TMF,0.0,96.66,-0.0499,-14891000.0,0.0,0.0,0.0852,-15470000.0,-15177000.0,BALANCED,-7.869
2016-02-16,TMF,TMF,0.0,93.59,-0.0318,-14891000.0,0.0,0.0,0.0838,-15470000.0,-15177000.0,BALANCED,-7.9038
