ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
SPMO,AVGO,Broadcom Inc,0.0965,2026-03-11,2026-03-13
SPMO,NVDA,NVIDIA Corp,0.09359999999999999,2026-03-11,2026-03-13
SPMO,META,Meta Platforms Inc,0.07690000000000001,2026-03-11,2026-03-13
SPMO,JPM,JPMorgan Chase & Co,0.0493,2026-03-11,2026-03-13
SPMO,PLTR,Palantir Technologies Inc,0.0404,2026-03-11,2026-03-13
SPMO,WMT,Walmart Inc,0.0403,2026-03-11,2026-03-13
SPMO,NFLX,Netflix Inc,0.038,2026-03-11,2026-03-13
SPMO,V,Visa Inc,0.0308,2026-03-11,2026-03-13
SPMO,GEV,GE Vernova Inc,0.0262,2026-03-11,2026-03-13
SPMO,GE,General Electric Co,0.023799999999999998,2026-03-11,2026-03-13
CSD,SNDK,Sandisk Corp/DE,0.0862,2026-03-11,2026-03-13
CSD,GEV,GE Vernova Inc,0.0796,2026-03-11,2026-03-13
CSD,VLTO,Veralto Corp,0.07440000000000001,2026-03-11,2026-03-13
CSD,Q,Qnity Electronics Inc,0.0737,2026-03-11,2026-03-13
CSD,GEHC,GE HealthCare Technologies Inc,0.0699,2026-03-11,2026-03-13
CSD,SOLV,Solventum Corp,0.0507,2026-03-11,2026-03-13
CSD,SOLS,Solstice Advanced Materials Inc,0.0455,2026-03-11,2026-03-13
CSD,VSNT,Versant Media Group Inc,0.0426,2026-03-11,2026-03-13
CSD,ECG,Everus Construction Group Inc,0.0384,2026-03-11,2026-03-13
CSD,LLYVK,Liberty Live Holdings Inc,0.035,2026-03-11,2026-03-13
XSMO,IDCC,InterDigital Inc,0.0412,2026-03-11,2026-03-13
XSMO,AWI,Armstrong World Industries Inc,0.0274,2026-03-11,2026-03-13
XSMO,EAT,Brinker International Inc,0.027200000000000002,2026-03-11,2026-03-13
XSMO,ESE,ESCO Technologies Inc,0.0256,2026-03-11,2026-03-13
XSMO,CTRE,CareTrust REIT Inc,0.0248,2026-03-11,2026-03-13
XSMO,ZWS,Zurn Elkay Water Solutions Corp,0.0215,2026-03-11,2026-03-13
XSMO,SNEX,StoneX Group Inc,0.0215,2026-03-11,2026-03-13
XSMO,SANM,Sanmina Corp,0.0212,2026-03-11,2026-03-13
XSMO,GVA,Granite Construction Inc,0.0197,2026-03-11,2026-03-13
XSMO,JBTM,JBT Marel Corp,0.0192,2026-03-11,2026-03-13
