ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
SPMO,NVDA,NVIDIA Corp,0.0911,2026-03-03,2026-03-06
SPMO,AVGO,Broadcom Inc,0.0889,2026-03-03,2026-03-06
SPMO,META,Meta Platforms Inc,0.0784,2026-03-03,2026-03-06
SPMO,JPM,JPMorgan Chase & Co,0.0509,2026-03-03,2026-03-06
SPMO,WMT,Walmart Inc,0.04,2026-03-03,2026-03-06
SPMO,PLTR,Palantir Technologies Inc,0.0392,2026-03-03,2026-03-06
SPMO,NFLX,Netflix Inc,0.0387,2026-03-03,2026-03-06
SPMO,V,Visa Inc,0.031400000000000004,2026-03-03,2026-03-06
SPMO,GEV,GE Vernova Inc,0.0258,2026-03-03,2026-03-06
SPMO,GE,General Electric Co,0.0256,2026-03-03,2026-03-06
CSD,SNDK,Sandisk Corp/DE,0.0779,2026-03-03,2026-03-06
CSD,Q,Qnity Electronics Inc,0.0771,2026-03-03,2026-03-06
CSD,GEV,GE Vernova Inc,0.0751,2026-03-03,2026-03-06
CSD,GEHC,GE HealthCare Technologies Inc,0.0733,2026-03-03,2026-03-06
CSD,VLTO,Veralto Corp,0.0733,2026-03-03,2026-03-06
CSD,SOLV,Solventum Corp,0.050300000000000004,2026-03-03,2026-03-06
CSD,SOLS,Solstice Advanced Materials Inc,0.044199999999999996,2026-03-03,2026-03-06
CSD,VSNT,Versant Media Group Inc,0.038,2026-03-03,2026-03-06
CSD,ECG,Everus Construction Group Inc,0.0378,2026-03-03,2026-03-06
CSD,RAL,Ralliant Corp,0.0344,2026-03-03,2026-03-06
XSMO,IDCC,InterDigital Inc,0.0401,2026-03-03,2026-03-06
XSMO,AWI,Armstrong World Industries Inc,0.026600000000000002,2026-03-03,2026-03-06
XSMO,EAT,Brinker International Inc,0.0255,2026-03-03,2026-03-06
XSMO,ESE,ESCO Technologies Inc,0.0255,2026-03-03,2026-03-06
XSMO,SNEX,StoneX Group Inc,0.0239,2026-03-03,2026-03-06
XSMO,CTRE,CareTrust REIT Inc,0.0229,2026-03-03,2026-03-06
XSMO,ZWS,Zurn Elkay Water Solutions Corp,0.022400000000000003,2026-03-03,2026-03-06
XSMO,SANM,Sanmina Corp,0.022099999999999998,2026-03-03,2026-03-06
XSMO,JBTM,JBT Marel Corp,0.0208,2026-03-03,2026-03-06
XSMO,GVA,Granite Construction Inc,0.0199,2026-03-03,2026-03-06
XMMO,LITE,Lumentum Holdings Inc,0.0681,2026-03-03,2026-03-06
XMMO,CW,Curtiss-Wright Corp,0.044500000000000005,2026-03-03,2026-03-06
XMMO,WWD,Woodward Inc,0.0405,2026-03-03,2026-03-06
XMMO,USFD,US Foods Holding Corp,0.0384,2026-03-03,2026-03-06
XMMO,TWLO,Twilio Inc,0.035,2026-03-03,2026-03-06
XMMO,CASY,Casey's General Stores Inc,0.028999999999999998,2026-03-03,2026-03-06
XMMO,TLN,Talen Energy Corp,0.0288,2026-03-03,2026-03-06
XMMO,FLEX,Flex Ltd,0.027999999999999997,2026-03-03,2026-03-06
XMMO,CRS,Carpenter Technology Corp,0.0278,2026-03-03,2026-03-06
XMMO,MTZ,MasTec Inc,0.0263,2026-03-03,2026-03-06
PIE,2330,Taiwan Semiconductor Manufacturing Co Ltd,0.0315,2026-03-03,2026-03-06
PIE,2345,Accton Technology Corp,0.0292,2026-03-03,2026-03-06
PIE,2404,United Integrated Services Co Ltd,0.0255,2026-03-03,2026-03-06
PIE,5434,Topco Scientific Co Ltd,0.023799999999999998,2026-03-03,2026-03-06
PIE,6257,Sigurd Microelectronics Corp,0.0223,2026-03-03,2026-03-06
PIE,TISCO-R,Tisco Financial Group PCL,0.022000000000000002,2026-03-03,2026-03-06
PIE,TERA,Tera Yatirim Menkul Degerler AS,0.0217,2026-03-03,2026-03-06
PIE,ENRG,Energi Mega Persada Tbk PT,0.0216,2026-03-03,2026-03-06
PIE,GENTERA*,Gentera SAB de CV,0.0215,2026-03-03,2026-03-06
PIE,6691,Yankey Engineering Co Ltd,0.0206,2026-03-03,2026-03-06
SPHQ,GE,General Electric Co,0.049699999999999994,2026-03-03,2026-03-06
SPHQ,COST,Costco Wholesale Corp,0.0487,2026-03-03,2026-03-06
SPHQ,V,Visa Inc,0.0464,2026-03-03,2026-03-06
SPHQ,MA,Mastercard Inc,0.0458,2026-03-03,2026-03-06
SPHQ,AAPL,Apple Inc,0.0444,2026-03-03,2026-03-06
SPHQ,PG,Procter & Gamble Co/The,0.0379,2026-03-03,2026-03-06
SPHQ,LRCX,Lam Research Corp,0.0361,2026-03-03,2026-03-06
SPHQ,KO,Coca-Cola Co/The,0.0337,2026-03-03,2026-03-06
SPHQ,MRK,Merck & Co Inc,0.0322,2026-03-03,2026-03-06
SPHQ,CSCO,Cisco Systems Inc,0.0319,2026-03-03,2026-03-06
RPG,SNDK,Sandisk Corp/DE,0.039,2026-03-03,2026-03-06
RPG,FIX,Comfort Systems USA Inc,0.0345,2026-03-03,2026-03-06
RPG,HWM,Howmet Aerospace Inc,0.027000000000000003,2026-03-03,2026-03-06
RPG,BRK/B,Berkshire Hathaway Inc,0.026699999999999998,2026-03-03,2026-03-06
RPG,MPWR,Monolithic Power Systems Inc,0.023399999999999997,2026-03-03,2026-03-06
RPG,CIEN,Ciena Corp,0.0232,2026-03-03,2026-03-06
RPG,HCA,HCA Healthcare Inc,0.0222,2026-03-03,2026-03-06
RPG,APH,Amphenol Corp,0.0219,2026-03-03,2026-03-06
RPG,TKO,TKO Group Holdings Inc,0.0217,2026-03-03,2026-03-06
RPG,KLAC,KLA Corp,0.021400000000000002,2026-03-03,2026-03-06
XLG,NVDA,NVIDIA Corp,0.1267,2026-03-03,2026-03-06
XLG,AAPL,Apple Inc,0.1105,2026-03-03,2026-03-06
XLG,MSFT,Microsoft Corp,0.0859,2026-03-03,2026-03-06
XLG,AMZN,Amazon.com Inc,0.0601,2026-03-03,2026-03-06
XLG,GOOGL,Alphabet Inc,0.050199999999999995,2026-03-03,2026-03-06
XLG,AVGO,Broadcom Inc,0.042699999999999995,2026-03-03,2026-03-06
XLG,META,Meta Platforms Inc,0.0414,2026-03-03,2026-03-06
XLG,GOOG,Alphabet Inc,0.04019999999999999,2026-03-03,2026-03-06
